PC1,PC2,PC3,PC4,PC5,PC6,tree_label,display_PCx_oriented,display_PCy_oriented
-0.21081137563985544,-1.3013013630234893,-0.15355284209977435,0.09536469842858913,0.15745425321385978,-0.023339170610116967,sporophila_bouvreuil,0.09536469842858913,-0.15355284209977435
0.23288319141581088,-0.6441948044855209,0.17687213231934162,0.021416871880206897,-0.19478303794839394,0.09061684161812804,sporophila_pileata,0.021416871880206897,0.17687213231934162
1.011106251923488,-0.47243872262243797,-0.07017245198828166,0.3125207317131336,-0.3217941481623788,0.06876955022172453,sporophila_hypochroma,0.3125207317131336,-0.07017245198828166
0.6985338589618773,0.49080046426739815,-0.5476491756830635,-0.20511923994532272,-0.22281749766294534,0.09383692309825767,sporophila_melanogaster,-0.20511923994532272,-0.5476491756830635
-0.016440397038808705,-1.414397225515979,0.39560598459272567,0.04311529969412651,-0.13817717455891979,0.08994089462672453,sporophila_nigrorufa,0.04311529969412651,0.39560598459272567
1.0396812299299387,-0.21475865046052944,-0.3316371433424563,0.2710798097842987,-0.29142496179769994,0.05856718009656726,sporophila_cinnamomea,0.2710798097842987,-0.3316371433424563
-1.6400436547137018,-0.26195254083615144,-0.5742737869576265,0.3636748958333566,0.3384430583424207,-0.06643037311962444,sporophila_minuta,0.3636748958333566,-0.5742737869576265
-1.9872630048282038,0.019304860203046538,-0.42372653912401453,0.3150223583090806,0.10016630905801349,-0.03712086897633111,sporophila_castaneiventris,0.3150223583090806,-0.42372653912401453
1.227101575262031,-1.7916027377038315,-0.5328472391368394,-0.7684534825990745,0.12070420273581062,-0.02141015057547578,sporophila_simplex,-0.7684534825990745,-0.5328472391368394
0.9896491440177967,-2.1424625982717735,-0.4832978521128992,-0.34700808884395035,0.04614308228484627,-0.09475978950644086,sporophila_telasco,-0.34700808884395035,-0.4832978521128992
0.8379262753585095,-2.1409773335031734,-0.3259125367809685,-0.2990725795297866,0.09181980620569663,-0.11417040030729896,sporophila_peruviana,-0.2990725795297866,-0.3259125367809685
-0.13161366881298167,-1.0639999060166108,0.12577936598824002,0.0360560344577441,-0.018937724740535906,0.02164986030741827,sporophila_leucoptera,0.0360560344577441,0.12577936598824002
0.13827661549936168,-1.0149201286194944,0.4375685735235171,-0.18794319624462258,-0.031885521733695556,0.004031228612082824,sporophila_ardesiaca,-0.18794319624462258,0.4375685735235171
-0.41283909371720356,-0.7551200232827008,0.3002312551316215,0.2412152429197334,-0.015114275157831262,-0.017723666209568865,sporophila_morelleti,0.2412152429197334,0.3002312551316215
-0.5543952925773552,-0.8959282612778614,-0.16943129248833744,0.12868422673603327,0.16486065025814406,-0.014747654831125624,sporophila_nigricollis,0.12868422673603327,-0.16943129248833744
1.2838760884507499,-0.6253545083345197,-0.02893952536363347,0.10919016671179661,-0.1674404025458126,0.049204227110105726,sporophila_caerulescens,0.10919016671179661,-0.02893952536363347
0.46697270013973574,-0.6748604701717577,-0.3009911886899798,-0.84563174190303525,0.026173527976246603,0.014207304866101694,sporophila_luctuosa,-0.84563174190303525,-0.3009911886899798
-3.137894898371665,1.4192639491580095,-0.9372083821550152,0.5266461244242154,0.45274666751691517,0.0029053613264516743,sporophila_fringilloides,0.5266461244242154,-0.9372083821550152
0.05097551678319504,-0.45096254013836307,0.2254628516949982,-0.08575621134186581,-0.16565026658891013,-0.0015006570659438533,sporophila_frontalis,-0.08575621134186581,0.2254628516949982
-0.025999505673749986,-1.688601007607724,-0.42590228363759125,0.15701624315184043,0.17315374089446972,-0.0408987737007845,sporophila_albogularis,0.15701624315184043,-0.42590228363759125
0.45285449169844555,-0.7723495550003631,0.1373137815751521,0.12465401674164342,-0.1820808159948262,0.060945834138646585,sporophila_collaris,0.12465401674164342,0.1373137815751521
0.5681790221333006,0.18684317686509128,-0.5031033140173029,-0.08439321312200208,-0.23199529659620846,0.10591083022479802,sporophila_beltoni,-0.08439321312200208,-0.5031033140173029
-0.4898339229621155,-0.7154879234115299,0.1056190232402999,0.051806825310698947,0.0747094034879084,0.029826573827267618,sporophila_plumbea,0.051806825310698947,0.1056190232402999
0.010197254462567876,-0.48553268669863753,0.13235183448415896,-0.057541925772823584,-0.19921815367081397,-0.006676334541553338,sporophila_falcirostris,-0.057541925772823584,0.13235183448415896
-1.5576468593983421,-0.08226771571835512,0.16741401960315275,0.033280071427778904,-0.05864646252636088,0.025302992461232184,sporophila_schistacea,0.033280071427778904,0.16741401960315275
-1.3438104209297446,-0.21359717062727646,-0.2381834704426032,0.15942232986607094,0.07373673395031274,0.001474700503570683,sporophila_angolensis,0.15942232986607094,-0.2381834704426032
-2.0014942581197595,0.44111250819817904,0.12390723045798947,0.0736668556396832,-0.08876309640458645,3.7701718205814666e-4,sporophila_funerea,0.0736668556396832,0.12390723045798947
1.094363150089369,-1.1278609244152176,0.06345371672260611,-0.22086214061325785,0.12384425085841416,0.0712723938008376,sporophila_torqueola,-0.22086214061325785,0.06345371672260611
-1.53218400467458,0.14121970668564765,0.5461915749053728,0.08110956273099272,-0.03970067863153742,-0.017672737924393354,sporophila_corvina,0.08110956273099272,0.5461915749053728
-1.5731442050140996,-0.3070415675382031,-0.7256811739617851,0.40721365501845314,0.39692469238310885,-0.06840454717968111,sporophila_intermedia,0.40721365501845314,-0.7256811739617851
-1.4363028609389865,-0.13661577673846523,0.03528741213705278,0.0040874959672207774,-0.2936806081549973,0.11386145527245427,sporophila_atrirostris,0.0040874959672207774,0.03528741213705278
-1.9543212851667864,0.07425623216523052,-0.6444760520050824,0.409700334627914,0.35270984889697904,-0.04562063039438851,sporophila_crassirostris,0.409700334627914,-0.6444760520050824
-0.8626408908624272,-0.9985075696538162,-0.09170902877635362,0.1628192866782458,0.09171279485261859,-0.025159311527995158,sporophila_maximiliani,0.1628192866782458,-0.09170902877635362
-2.229295597387474,0.2252927575202971,0.5355846651133576,0.1241451359566396,-0.013720612297219893,-0.07837542444905074,sporophila_nuttingi,0.1241451359566396,0.5355846651133576
-2.2012070413229656,0.27385716263359905,-0.7252489165323918,0.44615598333978124,0.3761129525563552,-0.05739615087937471,sporophila_americana,0.44615598333978124,-0.7252489165323918
-0.8360278073938812,-1.2383660948065813,-0.2665996239303806,0.11167574982021612,0.00822733821823431,-0.0561316345579018,sporophila_bouvronides,0.11167574982021612,-0.2665996239303806
0.07954608772973823,-1.2226410475778329,-0.16083570385035928,0.14794834601322893,0.01977674245133327,0.012641614024584386,sporophila_lineola,0.14794834601322893,-0.16083570385035928
-1.886727422449035,0.15293190121820668,-0.2645603410547336,0.17434560725723647,0.037030104886977895,0.005739007946611772,dacnis_lineata,0.17434560725723647,-0.2645603410547336
-2.482769293196486,0.6761210048714769,-0.8173406218311627,0.2453186688613939,-0.031080452076556377,-0.0046392420734958075,dacnis_viguieri,0.2453186688613939,-0.8173406218311627
-1.269903430008704,0.2779925986934646,-0.35280056386030323,-0.34305719560485715,-0.0826861735257333,0.024300350611944375,dacnis_hartlaubi,-0.34305719560485715,-0.35280056386030323
-1.4075652343261833,-0.18335613899448447,-0.2317637064558391,0.15623801667183598,0.072041050144488,-4.98118393725145e-5,dacnis_cayana,0.15623801667183598,-0.2317637064558391
-1.9329306669126873,0.19496447425901425,-0.24217312934957716,0.14527333620553792,-0.03740166047736135,0.02852764368437634,dacnis_flaviventer,0.14527333620553792,-0.24217312934957716
-2.539204230154085,0.8570932407217109,-0.5819348708123478,0.2611077504863665,-0.11819084396010789,0.06052181389423705,dacnis_albiventris,0.2611077504863665,-0.5819348708123478
-0.05379505833765019,-0.16129674506939726,0.3629427879033869,-0.11485684482922771,-0.16902036292240571,0.0017615725593834184,dacnis_nigripes,-0.11485684482922771,0.3629427879033869
