species_original,species_clean,tree_label,display_PCx_oriented,display_PCy_oriented,mahalanobis_d2_to_projected_root_uncertainty,inside_50_projected_root_ellipse,inside_80_projected_root_ellipse,inside_95_projected_root_ellipse,closest_projected_root_ellipse_level
Chrysophlegma miniaceum,chrysophlegma miniaceum,chrysophlegma_miniaceum,0.2886068010345121,-0.567495696472352,0.40316952608799117,TRUE,TRUE,TRUE,50%
Dacnis albiventris,dacnis albiventris,dacnis_albiventris,0.2611077504863665,-0.5819348708123478,0.4036286036427979,TRUE,TRUE,TRUE,50%
Arremon castaneiceps,arremon castaneiceps,arremon_castaneiceps,-0.4704936005241815,-0.3007157474130708,0.4036555058052508,TRUE,TRUE,TRUE,50%
Eudocimus albus,eudocimus albus,eudocimus_albus,0.5550489043854041,-0.2023873550857242,0.403845962263105,TRUE,TRUE,TRUE,50%
Lanius meridionalis,lanius meridionalis,lanius_meridionalis,0.1470227409723203,-0.6235319303469451,0.40390781504626594,TRUE,TRUE,TRUE,50%
Centropus leucogaster,centropus leucogaster,centropus_leucogaster,0.32971559582090443,-0.54330047605802545,0.4040110466297169,TRUE,TRUE,TRUE,50%
Oriolus forsteni,oriolus forsteni,oriolus_forsteni,0.21573681773270978,-0.6020668304508444,0.40449953143776235,TRUE,TRUE,TRUE,50%
Pycnonotus penicillatus,pycnonotus penicillatus,pycnonotus_penicillatus,-0.38126923506900423,0.0517762135852137,0.404880671468824,TRUE,TRUE,TRUE,50%
Anthochaera carunculata,anthochaera carunculata,anthochaera_carunculata,0.20774815852620254,-0.6053153462700974,0.40491183266339525,TRUE,TRUE,TRUE,50%
Passer domesticus,passer domesticus,passer_domesticus,0.557091221345849,-0.11044481183565402,0.4049730871523937,TRUE,TRUE,TRUE,50%
Todiramphus lazuli,todiramphus lazuli,todiramphus_lazuli,0.2665460734258754,-0.5802999124515144,0.40525988069485724,TRUE,TRUE,TRUE,50%
Cardinalis sinuatus,cardinalis sinuatus,cardinalis_sinuatus,0.5344242909072835,-0.2915047404670621,0.40526927094068066,TRUE,TRUE,TRUE,50%
Orthotomus frontalis,orthotomus frontalis,orthotomus_frontalis,0.3529724763463783,-0.5282115700906447,0.40553372061379,TRUE,TRUE,TRUE,50%
Glaucidium minutissimum,glaucidium minutissimum,glaucidium_minutissimum,-0.11666224586633481,0.23800538243791272,0.4056016122584293,TRUE,TRUE,TRUE,50%
Stactolaema leucotis,stactolaema leucotis,stactolaema_leucotis,0.01142870313387005,0.2672259917553005,0.40564040441901006,TRUE,TRUE,TRUE,50%
Platylophus galericulatus,platylophus galericulatus,platylophus_galericulatus,0.2691951943444867,-0.5792447658179068,0.4056755014582685,TRUE,TRUE,TRUE,50%
Molothrus aeneus,molothrus aeneus,molothrus_aeneus,0.02042583945783474,0.26884244943172586,0.4067800853264691,TRUE,TRUE,TRUE,50%
Turdus grayi,turdus grayi,turdus_grayi,0.059447726506233235,0.27164939662072646,0.4070568957738361,TRUE,TRUE,TRUE,50%
Calidris alba,calidris alba,calidris_alba,-0.47633758459792025,-0.2811734519969497,0.40720538713694304,TRUE,TRUE,TRUE,50%
Gymnorhina tibicen,gymnorhina tibicen,gymnorhina_tibicen,0.5235171128763836,-0.32248570882319083,0.4074838717702967,TRUE,TRUE,TRUE,50%
Gerygone flavolateralis,gerygone flavolateralis,gerygone_flavolateralis,0.0031514572240512627,0.26743640572957933,0.407826997579942,TRUE,TRUE,TRUE,50%
Calamospiza melanocorys,calamospiza melanocorys,calamospiza_melanocorys,0.5569595923491257,-0.0940630344643928,0.40786798338283603,TRUE,TRUE,TRUE,50%
Agelaius phoeniceus,agelaius phoeniceus,agelaius_phoeniceus,0.5574332605349314,-0.09168488177187008,0.409133484776363,TRUE,TRUE,TRUE,50%
Pogonornis dubius,pogonornis dubius,pogonornis_dubius,0.5598365884649331,-0.19039147608634086,0.40920373897449963,TRUE,TRUE,TRUE,50%
Melanopareia elegans,melanopareia elegans,melanopareia_elegans,-0.4309959697367132,-0.01925452583540176,0.41005173594586547,TRUE,TRUE,TRUE,50%
Poicephalus senegalus,poicephalus senegalus,poicephalus_senegalus,0.5624060837548623,-0.15291582151042046,0.4101279420934262,TRUE,TRUE,TRUE,50%
Antrostomus ridgwayi,antrostomus ridgwayi,antrostomus_ridgwayi,0.03523612893238622,0.2725640618476423,0.41109290535163806,TRUE,TRUE,TRUE,50%
Emberiza cirlus,emberiza cirlus,emberiza_cirlus,0.26549653086453273,-0.5846667068906126,0.41145937590019044,TRUE,TRUE,TRUE,50%
Zosterops mysorensis,zosterops mysorensis,zosterops_mysorensis,0.28024111895812365,-0.5772698684430446,0.4115183368400784,TRUE,TRUE,TRUE,50%
Cisticola lateralis,cisticola lateralis,cisticola_lateralis,0.1617375342448596,-0.6241358755054877,0.4117670447725218,TRUE,TRUE,TRUE,50%
Aythya nyroca,aythya nyroca,aythya_nyroca,0.52716939295378,-0.3207197033209154,0.4118096752869137,TRUE,TRUE,TRUE,50%
Hydrornis guajanus,hydrornis guajanus,hydrornis_guajanus,0.04920442255028515,0.2741604392252178,0.41234931982822637,TRUE,TRUE,TRUE,50%
Lophornis delattrei,lophornis delattrei,lophornis_delattrei,-0.20097373486237508,0.20582683009919722,0.4124022146103523,TRUE,TRUE,TRUE,50%
Polyerata rosenbergi,polyerata rosenbergi,polyerata_rosenbergi,0.5568986466406604,-0.22553670304939305,0.41246202536610604,TRUE,TRUE,TRUE,50%
Bubalornis albirostris,bubalornis albirostris,bubalornis_albirostris,0.49919797720965853,0.06683390382319115,0.4126689518351404,TRUE,TRUE,TRUE,50%
Crax rubra,crax rubra,crax_rubra,0.1743044694601384,0.2675594294696362,0.4126812272297371,TRUE,TRUE,TRUE,50%
Crithagra rufobrunnea,crithagra rufobrunnea,crithagra_rufobrunnea,-0.16073807265708692,0.22521792823609627,0.4128154633027552,TRUE,TRUE,TRUE,50%
Chrysuronia leucogaster,chrysuronia leucogaster,chrysuronia_leucogaster,0.4034161078571008,-0.49265032834670924,0.4131827181278436,TRUE,TRUE,TRUE,50%
Coracina caledonica,coracina caledonica,coracina_caledonica,0.0010096510711964024,0.27051996967876224,0.4138403998352376,TRUE,TRUE,TRUE,50%
Stresemannia bougainvillei,stresemannia bougainvillei,stresemannia_bougainvillei,-0.10678410903168613,-0.637898628013629,0.41388022995560286,TRUE,TRUE,TRUE,50%
Emberiza aureola,emberiza aureola,emberiza_aureola,0.5308922559212411,0.0103871654562519,0.4139246109898592,TRUE,TRUE,TRUE,50%
Charadrius vociferus,charadrius vociferus,charadrius_vociferus,0.563191558761377,-0.11385762586356436,0.4139340390742472,TRUE,TRUE,TRUE,50%
Pycnoptilus floccosus,pycnoptilus floccosus,pycnoptilus_floccosus,-0.27647782183955205,-0.5748717627235658,0.4139472841943034,TRUE,TRUE,TRUE,50%
Oenanthe pleschanka,oenanthe pleschanka,oenanthe_pleschanka,0.5620258270477484,-0.10253955330718169,0.4139771742794956,TRUE,TRUE,TRUE,50%
Hemithraupis ruficapilla,hemithraupis ruficapilla,hemithraupis_ruficapilla,-0.1583791457057258,0.22692993528859048,0.41398133669717413,TRUE,TRUE,TRUE,50%
Buteogallus solitarius,buteogallus solitarius,buteogallus_solitarius,-0.3110716081968238,0.13277826077977317,0.41413740506687635,TRUE,TRUE,TRUE,50%
Crinifer piscator,crinifer piscator,crinifer_piscator,0.5595206083879268,-0.21704551795295687,0.414248528911903,TRUE,TRUE,TRUE,50%
Pipra aureola,pipra aureola,pipra_aureola,0.366574186579702,-0.5242237776384328,0.41427445457750744,TRUE,TRUE,TRUE,50%
Phyllastrephus fischeri,phyllastrephus fischeri,phyllastrephus_fischeri,-0.07925020165967091,0.2546321838101399,0.41440154801652973,TRUE,TRUE,TRUE,50%
Scolopax minor,scolopax minor,scolopax_minor,0.5515117760585712,-0.2552897426516328,0.41441942832193035,TRUE,TRUE,TRUE,50%
Bycanistes subcylindricus,bycanistes subcylindricus,bycanistes_subcylindricus,0.13530662139918676,-0.6324746810589152,0.4146270990321271,TRUE,TRUE,TRUE,50%
Centropus chalybeus,centropus chalybeus,centropus_chalybeus,0.277149953372746,-0.5808695734788404,0.4147210670086551,TRUE,TRUE,TRUE,50%
Gerygone hypoxantha,gerygone hypoxantha,gerygone_hypoxantha,0.2771525813909342,-0.5808846478805566,0.4147474373998271,TRUE,TRUE,TRUE,50%
Emberiza affinis,emberiza affinis,emberiza_affinis,0.49078305539471856,-0.39188251515395117,0.4148292277529423,TRUE,TRUE,TRUE,50%
Archilochus colubris,archilochus colubris,archilochus_colubris,0.5544536519318752,-0.2445941557798815,0.414895056744369,TRUE,TRUE,TRUE,50%
Gymnophaps stalkeri,gymnophaps stalkeri,gymnophaps_stalkeri,0.09025956541837656,-0.6412604914268261,0.41493990981130957,TRUE,TRUE,TRUE,50%
Robsonius sorsogonensis,robsonius sorsogonensis,robsonius_sorsogonensis,0.4661589206316656,0.11304872886473825,0.4152304467016287,TRUE,TRUE,TRUE,50%
Circaetus fasciolatus,circaetus fasciolatus,circaetus_fasciolatus,-0.006592799780570087,0.2702538061388683,0.4152653085770861,TRUE,TRUE,TRUE,50%
Cinclodes olrogi,cinclodes olrogi,cinclodes_olrogi,-0.24242649416234954,0.18398821066218862,0.4153593002959832,TRUE,TRUE,TRUE,50%
Sylvia nigricapillus,sylvia nigricapillus,sylvia_nigricapillus,-0.3987170400788833,0.03874470485040964,0.4153593794414285,TRUE,TRUE,TRUE,50%
Crithagra striatipectus,crithagra striatipectus,crithagra_striatipectus,-0.08897294055795124,-0.6418175570981697,0.4154250673632123,TRUE,TRUE,TRUE,50%
Notharchus ordii,notharchus ordii,notharchus_ordii,0.2868377754875474,-0.5762943532764383,0.4155095226493921,TRUE,TRUE,TRUE,50%
Collocalia troglodytes,collocalia troglodytes,collocalia_troglodytes,0.232543503752529,0.2564159631688582,0.4155194396044585,TRUE,TRUE,TRUE,50%
Melanospiza richardsoni,melanospiza richardsoni,melanospiza_richardsoni,0.01773805541153209,0.2735320370559336,0.41567430266326744,TRUE,TRUE,TRUE,50%
Nyctanassa violacea,nyctanassa violacea,nyctanassa_violacea,0.562888178007319,-0.20014870454161218,0.4157318208576173,TRUE,TRUE,TRUE,50%
Alcedo peninsulae,alcedo peninsulae,alcedo_peninsulae,0.3279539273316896,-0.5524166399171389,0.4158931962494846,TRUE,TRUE,TRUE,50%
Elaenia strepera,elaenia strepera,elaenia_strepera,-0.16271593227089995,0.22623328770301523,0.415923755272364,TRUE,TRUE,TRUE,50%
Ortyxelos meiffrenii,ortyxelos meiffrenii,ortyxelos_meiffrenii,0.558014612671586,-0.06992261765047045,0.41596146061281447,TRUE,TRUE,TRUE,50%
Laniarius bicolor,laniarius bicolor,laniarius_bicolor,-0.03524810971317755,0.26577987001936915,0.41598249032140594,TRUE,TRUE,TRUE,50%
Chalcites osculans,chalcites osculans,chalcites_osculans,0.5485958043157622,-0.26943846314923486,0.416011486532481,TRUE,TRUE,TRUE,50%
Pternistis bicalcaratus,pternistis bicalcaratus,pternistis_bicalcaratus,0.5546285006428375,-0.24688760081838648,0.4160200262417107,TRUE,TRUE,TRUE,50%
Tyrannus crassirostris,tyrannus crassirostris,tyrannus_crassirostris,0.03957919107838199,0.27574404871655267,0.4162458874022323,TRUE,TRUE,TRUE,50%
Dendroma rufa,dendroma rufa,dendroma_rufa,-0.08076348203699696,0.25543288977537276,0.4165317114793556,TRUE,TRUE,TRUE,50%
Syma megarhyncha,syma megarhyncha,syma_megarhyncha,-0.46847269857826923,-0.09951934237124552,0.41663793009926586,TRUE,TRUE,TRUE,50%
Chrysothlypis chrysomelas,chrysothlypis chrysomelas,chrysothlypis_chrysomelas,0.15015585329324102,-0.6302403577072492,0.41705499254598233,TRUE,TRUE,TRUE,50%
Sarothrura ayresi,sarothrura ayresi,sarothrura_ayresi,-0.384605219819482,0.05941838601785051,0.41742530760188956,TRUE,TRUE,TRUE,50%
Anas luzonica,anas luzonica,anas_luzonica,0.2888486832614124,0.2386987613984627,0.41764690681060107,TRUE,TRUE,TRUE,50%
Bycanistes fistulator,bycanistes fistulator,bycanistes_fistulator,0.4061009747799316,-0.4937538578576621,0.417794695248917,TRUE,TRUE,TRUE,50%
Hydrornis schwaneri,hydrornis schwaneri,hydrornis_schwaneri,0.19911801593205108,-0.6159710018889097,0.4178132523753989,TRUE,TRUE,TRUE,50%
Spermophaga ruficapilla,spermophaga ruficapilla,spermophaga_ruficapilla,-0.1633760727086779,-0.6265585011453844,0.4178290838753565,TRUE,TRUE,TRUE,50%
Ducula oenothorax,ducula oenothorax,ducula_oenothorax,0.40576164538255355,0.17217094058187246,0.417847029453632,TRUE,TRUE,TRUE,50%
Cisticola luapula,cisticola luapula,cisticola_luapula,0.03389743013466177,0.27623018789841136,0.4178748443588053,TRUE,TRUE,TRUE,50%
Otus enganensis,otus enganensis,otus_enganensis,0.4057697533076287,0.17227140314389433,0.4179859719329762,TRUE,TRUE,TRUE,50%
Geokichla leucolaema,geokichla leucolaema,geokichla_leucolaema,0.4057705261130386,0.1722772183392688,0.41799432236919354,TRUE,TRUE,TRUE,50%
Ducula pistrinaria,ducula pistrinaria,ducula_pistrinaria,0.49552480119298165,-0.3881037177599781,0.41811365731569383,TRUE,TRUE,TRUE,50%
Gallicolumba crinigera,gallicolumba crinigera,gallicolumba_crinigera,0.3629019861954392,-0.5297322002967414,0.4181511354892826,TRUE,TRUE,TRUE,50%
Myiarchus nugator,myiarchus nugator,myiarchus_nugator,-0.031565610444545616,0.26778482676666837,0.4183081512243966,TRUE,TRUE,TRUE,50%
Lalage fimbriata,lalage fimbriata,lalage_fimbriata,0.32112238291831485,-0.5584765766918134,0.41855104870919796,TRUE,TRUE,TRUE,50%
Magumma parva,magumma parva,magumma_parva,-0.11783006189400426,-0.6384373163706721,0.41855927762857953,TRUE,TRUE,TRUE,50%
Malacorhynchus membranaceus,malacorhynchus membranaceus,malacorhynchus_membranaceus,0.21775605464644662,-0.6096829885093117,0.4186575021672749,TRUE,TRUE,TRUE,50%
Artomyias ussheri,artomyias ussheri,artomyias_ussheri,0.42483400142325745,-0.47650283093021895,0.4186612946599797,TRUE,TRUE,TRUE,50%
Erythrogonys cinctus,erythrogonys cinctus,erythrogonys_cinctus,0.2231485026558487,-0.6077109956461367,0.41885560670095934,TRUE,TRUE,TRUE,50%
Scythrops novaehollandiae,scythrops novaehollandiae,scythrops_novaehollandiae,0.16797619136261266,0.27212201213925824,0.418900443768626,TRUE,TRUE,TRUE,50%
Zimmerius petersi,zimmerius petersi,zimmerius_petersi,-0.44360933020575943,-0.40530300184663604,0.41892999458949615,TRUE,TRUE,TRUE,50%
Hypothymis coelestis,hypothymis coelestis,hypothymis_coelestis,0.3104305662011085,0.23034602337337504,0.4190364316943451,TRUE,TRUE,TRUE,50%
Lalage leucoptera,lalage leucoptera,lalage_leucoptera,0.27780922769034266,-0.5833325889179992,0.4192316086368217,TRUE,TRUE,TRUE,50%
Myzomela rubrobrunnea,myzomela rubrobrunnea,myzomela_rubrobrunnea,0.27780922769034266,-0.5833325889179992,0.4192316086368217,TRUE,TRUE,TRUE,50%
Pitta rosenbergii,pitta rosenbergii,pitta_rosenbergii,0.2778131279615154,-0.5833469398790601,0.41925801412391445,TRUE,TRUE,TRUE,50%
Petrochelidon ariel,petrochelidon ariel,petrochelidon_ariel,0.5555453286475089,-0.2515716478131858,0.41926395976748204,TRUE,TRUE,TRUE,50%
Phainopepla nitens,phainopepla nitens,phainopepla_nitens,0.5158781769759934,-0.3547106557716603,0.4194331057751283,TRUE,TRUE,TRUE,50%
Aythya australis,aythya australis,aythya_australis,0.20936083544319564,-0.6133568153415185,0.4195775387688143,TRUE,TRUE,TRUE,50%
Rhipidura drownei,rhipidura drownei,rhipidura_drownei,-0.07173451689574399,-0.6465482030248575,0.4195834045779607,TRUE,TRUE,TRUE,50%
Columba malherbii,columba malherbii,columba_malherbii,-0.18513145564634126,0.218352287867832,0.4198235168231032,TRUE,TRUE,TRUE,50%
Numenius tenuirostris,numenius tenuirostris,numenius_tenuirostris,0.5646650154620533,-0.09241214486415811,0.4201770939352085,TRUE,TRUE,TRUE,50%
Picus puniceus,picus puniceus,picus_puniceus,0.28760238497138335,-0.5788870518286942,0.4202983418360895,TRUE,TRUE,TRUE,50%
Icterus gularis,icterus gularis,icterus_gularis,0.11874023415011824,0.2782127438360099,0.42034019401310274,TRUE,TRUE,TRUE,50%
Lybius vieilloti,lybius vieilloti,lybius_vieilloti,0.519112426857762,-0.35007765376164574,0.42064259574874596,TRUE,TRUE,TRUE,50%
Piranga olivacea,piranga olivacea,piranga_olivacea,0.5562766224301944,-0.25227096715246483,0.4206936237955099,TRUE,TRUE,TRUE,50%
Myadestes palmeri,myadestes palmeri,myadestes_palmeri,-0.22310169584603035,-0.6068877935605467,0.42116443957353894,TRUE,TRUE,TRUE,50%
Pheucticus aureoventris,pheucticus aureoventris,pheucticus_aureoventris,-0.2918765888963931,0.15377983031370898,0.42156973177384505,TRUE,TRUE,TRUE,50%
Pycnonotus leucops,pycnonotus leucops,pycnonotus_leucops,-0.27718010428412954,-0.5797404169565882,0.421579728448783,TRUE,TRUE,TRUE,50%
Phylloscopus nitidus,phylloscopus nitidus,phylloscopus_nitidus,0.5237117718658804,-0.3421937009097298,0.4215866800917818,TRUE,TRUE,TRUE,50%
Zosterops japonicus,zosterops japonicus,zosterops_japonicus,0.26228477232456887,0.2511520199527911,0.42194555746732054,TRUE,TRUE,TRUE,50%
Piezorina cinerea,piezorina cinerea,piezorina_cinerea,-0.18441701086579285,-0.6224452248852826,0.4221499212424733,TRUE,TRUE,TRUE,50%
Myrmecocichla arnotti,myrmecocichla arnotti,myrmecocichla_arnotti,-0.08132978377280367,0.25847536750491173,0.4221660916753565,TRUE,TRUE,TRUE,50%
Microchera albocoronata,microchera albocoronata,microchera_albocoronata,0.2199118214903428,0.2636633463449672,0.42216826004237956,TRUE,TRUE,TRUE,50%
Prionochilus maculatus,prionochilus maculatus,prionochilus_maculatus,0.2766865069581841,-0.5859465457069001,0.42254357876831844,TRUE,TRUE,TRUE,50%
Casiornis rufus,casiornis rufus,casiornis_rufus,0.09215499670105624,0.280868035578986,0.4231428710578462,TRUE,TRUE,TRUE,50%
Amazilis amazilia,amazilis amazilia,amazilis_amazilia,-0.4824827212967214,-0.3048842759110854,0.4233193090285252,TRUE,TRUE,TRUE,50%
Myiagra caledonica,myiagra caledonica,myiagra_caledonica,0.018136563805311638,0.2780116594451063,0.4237032835289054,TRUE,TRUE,TRUE,50%
Myzomela batjanensis,myzomela batjanensis,myzomela_batjanensis,-0.48337831421880406,-0.30175103510831736,0.42370474555171694,TRUE,TRUE,TRUE,50%
Herpsilochmus longirostris,herpsilochmus longirostris,herpsilochmus_longirostris,0.04178549400150259,0.28001970125862785,0.4237239185479088,TRUE,TRUE,TRUE,50%
Sterna hirundo,sterna hirundo,sterna_hirundo,0.5680670608303265,-0.1008801074695651,0.4237434653832336,TRUE,TRUE,TRUE,50%
Saltator atripennis,saltator atripennis,saltator_atripennis,-0.2776826886507679,0.16598614660517863,0.42388134424398505,TRUE,TRUE,TRUE,50%
Psilopogon chrysopogon,psilopogon chrysopogon,psilopogon_chrysopogon,0.3071663833567511,-0.5704100456635391,0.4240940485371985,TRUE,TRUE,TRUE,50%
Galerida theklae,galerida theklae,galerida_theklae,0.3729341470679983,-0.5263105833649593,0.4241387484978851,TRUE,TRUE,TRUE,50%
Elaphrornis palliseri,elaphrornis palliseri,elaphrornis_palliseri,-0.39667399849104823,0.05024220967335279,0.4242182360932498,TRUE,TRUE,TRUE,50%
Pternistis rufopictus,pternistis rufopictus,pternistis_rufopictus,-0.4916849041684323,-0.21049607065080975,0.42455711794024614,TRUE,TRUE,TRUE,50%
Tyto inexspectata,tyto inexspectata,tyto_inexspectata,-0.11049694751822162,-0.6435143894432007,0.4248517209873728,TRUE,TRUE,TRUE,50%
Serinus flavivertex,serinus flavivertex,serinus_flavivertex,-0.4920787498236452,-0.2201349853148981,0.4249310159687068,TRUE,TRUE,TRUE,50%
Phylloscopus borealis,phylloscopus borealis,phylloscopus_borealis,0.5335252953061449,0.02155856905932292,0.4250459899725708,TRUE,TRUE,TRUE,50%
Tichodroma muraria,tichodroma muraria,tichodroma_muraria,-0.490757556042495,-0.25698229482013224,0.42520052435213374,TRUE,TRUE,TRUE,50%
Erythrura hyperythra,erythrura hyperythra,erythrura_hyperythra,-0.19143870135510413,0.21858926139523638,0.42523864234660835,TRUE,TRUE,TRUE,50%
Picumnus pygmaeus,picumnus pygmaeus,picumnus_pygmaeus,0.2713045299164202,-0.5902913691744222,0.42525655196993245,TRUE,TRUE,TRUE,50%
Nectarinia kilimensis,nectarinia kilimensis,nectarinia_kilimensis,-0.49235419465019536,-0.21886437279126866,0.42538447190615225,TRUE,TRUE,TRUE,50%
Anthus nyassae,anthus nyassae,anthus_nyassae,-0.14963017050358665,0.23744202804227754,0.42559251481519855,TRUE,TRUE,TRUE,50%
Chlamydera maculata,chlamydera maculata,chlamydera_maculata,0.5623240753254438,-0.2399418030685697,0.4256792506617744,TRUE,TRUE,TRUE,50%
Scytalopus panamensis,scytalopus panamensis,scytalopus_panamensis,-0.11863447895447873,-0.6424599056978955,0.42581940141341107,TRUE,TRUE,TRUE,50%
Lybius guifsobalito,lybius guifsobalito,lybius_guifsobalito,0.03487976111866258,-0.653152502480291,0.4258394716080176,TRUE,TRUE,TRUE,50%
Sylvietta brachyura,sylvietta brachyura,sylvietta_brachyura,0.47324556856538347,-0.42773961829924706,0.4259328511299124,TRUE,TRUE,TRUE,50%
Zoonavena thomensis,zoonavena thomensis,zoonavena_thomensis,-0.1874443157821582,0.22116042189691207,0.42627203175669715,TRUE,TRUE,TRUE,50%
Carpodacus erythrinus,carpodacus erythrinus,carpodacus_erythrinus,0.4607557634179036,0.12957905706321962,0.42672861864068556,TRUE,TRUE,TRUE,50%
Celeus ochraceus,celeus ochraceus,celeus_ochraceus,0.2923404561232732,-0.5804543736251461,0.4268911113078435,TRUE,TRUE,TRUE,50%
Cygnus atratus,cygnus atratus,cygnus_atratus,0.21009151252658212,-0.6173847528627352,0.42697549489693115,TRUE,TRUE,TRUE,50%
Malacoptila striata,malacoptila striata,malacoptila_striata,-0.1530600671095582,0.23691420336347305,0.4270610021637399,TRUE,TRUE,TRUE,50%
Artamus minor,artamus minor,artamus_minor,0.5656760441426814,-0.07195151181300063,0.42718296806780465,TRUE,TRUE,TRUE,50%
Quiscalus quiscula,quiscalus quiscula,quiscalus_quiscula,0.5732317796085878,-0.15033741548347818,0.42728391313405073,TRUE,TRUE,TRUE,50%
Polyplectron malacense,polyplectron malacense,polyplectron_malacense,0.43777966003343516,-0.4704673239947791,0.4275569192353758,TRUE,TRUE,TRUE,50%
Pyrrhura lucianii,pyrrhura lucianii,pyrrhura_lucianii,-0.04050953489339731,0.2711851296191646,0.42755949287548367,TRUE,TRUE,TRUE,50%
Acanthiza chrysorrhoa,acanthiza chrysorrhoa,acanthiza_chrysorrhoa,0.3758650595744039,-0.526515007657761,0.4276574689277527,TRUE,TRUE,TRUE,50%
Icteria virens,icteria virens,icteria_virens,0.5177590036051339,-0.36167279218810067,0.42779949845811677,TRUE,TRUE,TRUE,50%
Botaurus poiciloptilus,botaurus poiciloptilus,botaurus_poiciloptilus,0.05879869054398792,-0.652433433619185,0.4280040678487607,TRUE,TRUE,TRUE,50%
Tadorna ferruginea,tadorna ferruginea,tadorna_ferruginea,0.5712491564406396,-0.19632101397226812,0.4283582885469384,TRUE,TRUE,TRUE,50%
Penelope albipennis,penelope albipennis,penelope_albipennis,-0.4946820663828358,-0.2173320292374904,0.429141018567843,TRUE,TRUE,TRUE,50%
Sylvietta philippae,sylvietta philippae,sylvietta_philippae,0.07739464749058396,-0.6510748631866252,0.42941451143537235,TRUE,TRUE,TRUE,50%
Odontophorus dialeucos,odontophorus dialeucos,odontophorus_dialeucos,-0.1314203947135061,-0.6420588514883049,0.4299393600887257,TRUE,TRUE,TRUE,50%
Ceryle rudis,ceryle rudis,ceryle_rudis,0.28668670463460344,0.24720777263583904,0.4299662422238739,TRUE,TRUE,TRUE,50%
Parotia berlepschi,parotia berlepschi,parotia_berlepschi,-0.48557253470658596,-0.1327971969003726,0.430021599883862,TRUE,TRUE,TRUE,50%
Patagioenas nigrirostris,patagioenas nigrirostris,patagioenas_nigrirostris,0.17233993560744515,0.2778688636460035,0.4302304795483366,TRUE,TRUE,TRUE,50%
Falco alopex,falco alopex,falco_alopex,0.518412038396791,-0.3635640759039257,0.43032019383599246,TRUE,TRUE,TRUE,50%
Colluricincla tenebrosa,colluricincla tenebrosa,colluricincla_tenebrosa,-0.4824919176786505,-0.3245499797182391,0.43049644206986504,TRUE,TRUE,TRUE,50%
Amazona tucumana,amazona tucumana,amazona_tucumana,-0.09951067542119849,0.2580389345616862,0.43069860750573125,TRUE,TRUE,TRUE,50%
Zoothera atrigena,zoothera atrigena,zoothera_atrigena,-0.010651317212789687,-0.6568607193364785,0.4307386310843203,TRUE,TRUE,TRUE,50%
Pyrenestes sanguineus,pyrenestes sanguineus,pyrenestes_sanguineus,0.42899198788831105,0.16327834495372215,0.4307735923838235,TRUE,TRUE,TRUE,50%
Apteryx rowi,apteryx rowi,apteryx_rowi,-0.3835906306118204,0.07360296074331117,0.4316422469748539,TRUE,TRUE,TRUE,50%
Anthus lineiventris,anthus lineiventris,anthus_lineiventris,-0.09558512510898845,0.2599477561548511,0.4319911218639201,TRUE,TRUE,TRUE,50%
Ciconia nigra,ciconia nigra,ciconia_nigra,0.566535587126708,-0.059284518431028686,0.4326997097953699,TRUE,TRUE,TRUE,50%
Spilornis kinabaluensis,spilornis kinabaluensis,spilornis_kinabaluensis,-0.22213750679517147,-0.6147922274663851,0.4330774051282032,TRUE,TRUE,TRUE,50%
Hemipus hirundinaceus,hemipus hirundinaceus,hemipus_hirundinaceus,0.31271794387066737,-0.5729054890557622,0.43313462621198473,TRUE,TRUE,TRUE,50%
Chaetops aurantius,chaetops aurantius,chaetops_aurantius,-0.49097216993309484,-0.1500139980334695,0.4332915151607259,TRUE,TRUE,TRUE,50%
Campylorhynchus albobrunneus,campylorhynchus albobrunneus,campylorhynchus_albobrunneus,0.38114346653727826,-0.5263635419374054,0.4333223945800507,TRUE,TRUE,TRUE,50%
Indicator variegatus,indicator variegatus,indicator_variegatus,-0.1790357440290546,0.2293657355910121,0.43334895262343376,TRUE,TRUE,TRUE,50%
Hylophilus thoracicus,hylophilus thoracicus,hylophilus_thoracicus,-0.10981554194536569,0.25645491632833184,0.43361050815328267,TRUE,TRUE,TRUE,50%
Rhynchocyclus olivaceus,rhynchocyclus olivaceus,rhynchocyclus_olivaceus,0.348076893689676,-0.5510559192800383,0.43393079303833626,TRUE,TRUE,TRUE,50%
Eremomela pusilla,eremomela pusilla,eremomela_pusilla,0.5689602076872949,-0.23356636981078693,0.43415440614981937,TRUE,TRUE,TRUE,50%
Myioborus castaneocapilla,myioborus castaneocapilla,myioborus_castaneocapilla,-0.09000821650343475,-0.6524919179363196,0.4345679009187914,TRUE,TRUE,TRUE,50%
Rhipidura dedemi,rhipidura dedemi,rhipidura_dedemi,0.00724471221156091,-0.65897196050908,0.434609045674903,TRUE,TRUE,TRUE,50%
Symposiachrus brehmii,symposiachrus brehmii,symposiachrus_brehmii,0.2827281186281489,-0.5903283719471182,0.4347338331154193,TRUE,TRUE,TRUE,50%
Eupetomena cirrochloris,eupetomena cirrochloris,eupetomena_cirrochloris,-0.15491804094502704,0.24065599677271188,0.434759203145439,TRUE,TRUE,TRUE,50%
Cissa jefferyi,cissa jefferyi,cissa_jefferyi,-0.2663765193613136,-0.5948930439465212,0.43506383990655195,TRUE,TRUE,TRUE,50%
