species_original,species_clean,tree_label,display_PCx_oriented,display_PCy_oriented,mahalanobis_d2_to_projected_root_uncertainty,inside_50_projected_root_ellipse,inside_80_projected_root_ellipse,inside_95_projected_root_ellipse,closest_projected_root_ellipse_level
Ploceus brachypterus,ploceus brachypterus,ploceus_brachypterus,1.8921678642492992,-0.8607186973751425,9.051385880353834,FALSE,FALSE,FALSE,outside_95%
Sigelus silens,sigelus silens,sigelus_silens,-2.7098861670146923,-0.3583788064019909,9.054651387466189,FALSE,FALSE,FALSE,outside_95%
Epinecrophylla amazonica,epinecrophylla amazonica,epinecrophylla_amazonica,2.0163192538517385,0.33059941765264045,9.055648989090969,FALSE,FALSE,FALSE,outside_95%
Lampropsar tanagrinus,lampropsar tanagrinus,lampropsar_tanagrinus,2.0500681812501016,0.1147115461876465,9.058146013884382,FALSE,FALSE,FALSE,outside_95%
Ploceus subpersonatus,ploceus subpersonatus,ploceus_subpersonatus,1.1355722047591534,1.547023660099076,9.06324889574261,FALSE,FALSE,FALSE,outside_95%
Rhipidura atra,rhipidura atra,rhipidura_atra,2.0592650878570993,-0.04765550369168943,9.064133700473713,FALSE,FALSE,FALSE,outside_95%
Pomatorhinus melanurus,pomatorhinus melanurus,pomatorhinus_melanurus,2.05410438348207,-0.2086613765839214,9.065302221812257,FALSE,FALSE,FALSE,outside_95%
Pytilia hypogrammica,pytilia hypogrammica,pytilia_hypogrammica,1.6702369847966934,-1.2684344341851983,9.068628204910462,FALSE,FALSE,FALSE,outside_95%
Edolisoma montanum,edolisoma montanum,edolisoma_montanum,2.059838220272454,-0.03180258238972081,9.070044792947495,FALSE,FALSE,FALSE,outside_95%
Pachycephala arctitorquis,pachycephala arctitorquis,pachycephala_arctitorquis,1.7324300994046569,0.9895362319388116,9.070563140421944,FALSE,FALSE,FALSE,outside_95%
Spizixos canifrons,spizixos canifrons,spizixos_canifrons,-1.0206170578645144,1.7237998694180283,9.075396990062936,FALSE,FALSE,FALSE,outside_95%
Tarphonomus harterti,tarphonomus harterti,tarphonomus_harterti,-2.6521501621601766,0.0295440334568593,9.076179677656521,FALSE,FALSE,FALSE,outside_95%
Sarothrura ayresi,sarothrura ayresi,sarothrura_ayresi,-2.6023222075362655,0.19612882092610562,9.07955855322017,FALSE,FALSE,FALSE,outside_95%
Mimus thenca,mimus thenca,mimus_thenca,-2.5922260341987498,-1.1363305913798885,9.07979202104955,FALSE,FALSE,FALSE,outside_95%
Tinamus osgoodi,tinamus osgoodi,tinamus_osgoodi,1.670175793659115,1.0766372382889775,9.081556871728422,FALSE,FALSE,FALSE,outside_95%
Atlapetes crassus,atlapetes crassus,atlapetes_crassus,1.970113286984428,-0.6595374037130695,9.083201818045096,FALSE,FALSE,FALSE,outside_95%
Cinnyris ludovicensis,cinnyris ludovicensis,cinnyris_ludovicensis,-1.1411806428328262,1.67910800853323,9.086365156969556,FALSE,FALSE,FALSE,outside_95%
Pezopetes capitalis,pezopetes capitalis,pezopetes_capitalis,2.010508007544561,0.3759607219509328,9.089030997230964,FALSE,FALSE,FALSE,outside_95%
Pericrocotus roseus,pericrocotus roseus,pericrocotus_roseus,-0.4455876462142618,1.8643222773778474,9.097983372106452,FALSE,FALSE,FALSE,outside_95%
Acrocephalus griseldis,acrocephalus griseldis,acrocephalus_griseldis,-2.445020419532089,-1.4390575232738159,9.10036303489959,FALSE,FALSE,FALSE,outside_95%
Lophorina latipennis,lophorina latipennis,lophorina_latipennis,2.065076416718351,-0.07404948890441229,9.107951180040704,FALSE,FALSE,FALSE,outside_95%
Cecropis hyperythra,cecropis hyperythra,cecropis_hyperythra,2.057550711037937,-0.24041183136482408,9.111720576045851,FALSE,FALSE,FALSE,outside_95%
Coscoroba coscoroba,coscoroba coscoroba,coscoroba_coscoroba,-2.710005178153031,-0.2647338666011188,9.112808010142741,FALSE,FALSE,FALSE,outside_95%
Abroscopus superciliaris,abroscopus superciliaris,abroscopus_superciliaris,1.9171456241257938,0.668081417488292,9.115566103782001,FALSE,FALSE,FALSE,outside_95%
Garrulax monileger,garrulax monileger,garrulax_monileger,-0.04881632720763192,1.8879927453984722,9.117134899178398,FALSE,FALSE,FALSE,outside_95%
Amytornis barbatus,amytornis barbatus,amytornis_barbatus,-2.651591011582011,-0.9739662594887497,9.117236591557662,FALSE,FALSE,FALSE,outside_95%
Lanius meridionalis,lanius meridionalis,lanius_meridionalis,-2.6217804112973524,-1.0700931097918325,9.11812889999263,FALSE,FALSE,FALSE,outside_95%
Molothrus oryzivorus,molothrus oryzivorus,molothrus_oryzivorus,2.0549843289407432,-0.2765263148977552,9.119810983822775,FALSE,FALSE,FALSE,outside_95%
Falco concolor,falco concolor,falco_concolor,-2.601088564132538,-1.12815903321739,9.1198910587231,FALSE,FALSE,FALSE,outside_95%
Lycocorax obiensis,lycocorax obiensis,lycocorax_obiensis,2.009582344937655,-0.5351662234318724,9.121357669207734,FALSE,FALSE,FALSE,outside_95%
Pteruthius aenobarbus,pteruthius aenobarbus,pteruthius_aenobarbus,-0.14772376948164329,1.88869720362359,9.121378813755042,FALSE,FALSE,FALSE,outside_95%
Acridotheres cristatellus,acridotheres cristatellus,acridotheres_cristatellus,-2.4380705053200336,0.5700837687779553,9.122704449574632,FALSE,FALSE,FALSE,outside_95%
Pternistis capensis,pternistis capensis,pternistis_capensis,-2.6467668283719004,-0.9935145237960523,9.12297998086596,FALSE,FALSE,FALSE,outside_95%
Lonchura stygia,lonchura stygia,lonchura_stygia,1.841954174155897,0.8279973173458673,9.133092316718438,FALSE,FALSE,FALSE,outside_95%
Trichoglossus meyeri,trichoglossus meyeri,trichoglossus_meyeri,2.068636488578511,-0.07678309904339072,9.135214162564221,FALSE,FALSE,FALSE,outside_95%
Vireo griseus,vireo griseus,vireo_griseus,-2.705841559469929,-0.7267881139427882,9.136622999143894,FALSE,FALSE,FALSE,outside_95%
Climacteris affinis,climacteris affinis,climacteris_affinis,-2.6558873653224175,-0.9684937860399611,9.137241215440648,FALSE,FALSE,FALSE,outside_95%
Pycnonotus xanthorrhous,pycnonotus xanthorrhous,pycnonotus_xanthorrhous,-2.39823244839959,0.6412891274729278,9.139301738483791,FALSE,FALSE,FALSE,outside_95%
Larvivora komadori,larvivora komadori,larvivora_komadori,1.544214734987441,1.2333508813776575,9.1403544723809,FALSE,FALSE,FALSE,outside_95%
Hylophilus pectoralis,hylophilus pectoralis,hylophilus_pectoralis,2.043477314891116,-0.38167702057646236,9.141690881580761,FALSE,FALSE,FALSE,outside_95%
Dicrurus annectens,dicrurus annectens,dicrurus_annectens,0.012285633987055932,1.889212061019309,9.144172440702606,FALSE,FALSE,FALSE,outside_95%
Niltava macgrigoriae,niltava macgrigoriae,niltava_macgrigoriae,-0.5764840480751281,1.8497584109142848,9.144347640636811,FALSE,FALSE,FALSE,outside_95%
Riccordia bicolor,riccordia bicolor,riccordia_bicolor,2.012809254349095,0.40060161222329516,9.150449118660358,FALSE,FALSE,FALSE,outside_95%
Phytotoma rutila,phytotoma rutila,phytotoma_rutila,-2.718476329982265,-0.29406807527172885,9.155964793731458,FALSE,FALSE,FALSE,outside_95%
Treron seimundi,treron seimundi,treron_seimundi,0.812488088166747,1.7220601286822887,9.16067209493244,FALSE,FALSE,FALSE,outside_95%
Cyanoderma ruficeps,cyanoderma ruficeps,cyanoderma_ruficeps,-1.942247274391358,1.190509691465279,9.17186432426299,FALSE,FALSE,FALSE,outside_95%
Tephrodornis affinis,tephrodornis affinis,tephrodornis_affinis,2.0701792834823034,-0.20288629697287056,9.185060891096558,FALSE,FALSE,FALSE,outside_95%
Phylloscopus hainanus,phylloscopus hainanus,phylloscopus_hainanus,0.1674412959612421,1.8829355357931965,9.188027807209819,FALSE,FALSE,FALSE,outside_95%
Corvus macrorhynchos,corvus macrorhynchos,corvus_macrorhynchos,-2.242959399736214,0.8740657887070187,9.191691441638618,FALSE,FALSE,FALSE,outside_95%
Chionomesa fimbriata,chionomesa fimbriata,chionomesa_fimbriata,2.047402507236899,-0.39818587999720073,9.192973826017665,FALSE,FALSE,FALSE,outside_95%
Anthus sylvanus,anthus sylvanus,anthus_sylvanus,-2.1473905102144326,0.9883397264410014,9.193833180096044,FALSE,FALSE,FALSE,outside_95%
Psilopogon rubricapillus,psilopogon rubricapillus,psilopogon_rubricapillus,2.067021572442554,-0.2582684700772464,9.197425963948259,FALSE,FALSE,FALSE,outside_95%
Curruca cantillans,curruca cantillans,curruca_cantillans,-2.6428542661741963,-1.0461946697417102,9.211742590736657,FALSE,FALSE,FALSE,outside_95%
Euryceros prevostii,euryceros prevostii,euryceros_prevostii,2.0085771379198807,0.44810111945448877,9.212513539545183,FALSE,FALSE,FALSE,outside_95%
Epimachus fastosus,epimachus fastosus,epimachus_fastosus,2.076576085664278,-0.16781655753958022,9.21723835277516,FALSE,FALSE,FALSE,outside_95%
Horornis flavolivaceus,horornis flavolivaceus,horornis_flavolivaceus,-1.6761764053982915,1.4072628289457376,9.218782010962235,FALSE,FALSE,FALSE,outside_95%
Bubo ascalaphus,bubo ascalaphus,bubo_ascalaphus,-2.5959602957889123,-1.1769950646329226,9.218828304342653,FALSE,FALSE,FALSE,outside_95%
Coracina javensis,coracina javensis,coracina_javensis,0.15391772666810355,1.887998176935913,9.218887563197304,FALSE,FALSE,FALSE,outside_95%
Tachycineta albiventer,tachycineta albiventer,tachycineta_albiventer,2.0451517611045613,-0.42964601760010707,9.219147034815236,FALSE,FALSE,FALSE,outside_95%
Ortalis garrula,ortalis garrula,ortalis_garrula,2.068824116728722,-0.268357644848342,9.219264193225355,FALSE,FALSE,FALSE,outside_95%
Rubigula melanictera,rubigula melanictera,rubigula_melanictera,2.070003962520141,-0.2584833147306591,9.220524684119574,FALSE,FALSE,FALSE,outside_95%
Edolisoma dohertyi,edolisoma dohertyi,edolisoma_dohertyi,1.396715220651348,1.3850582231519806,9.222629203907614,FALSE,FALSE,FALSE,outside_95%
Poicephalus crassus,poicephalus crassus,poicephalus_crassus,1.5904232527980369,-1.4090104310727987,9.228487402938445,FALSE,FALSE,FALSE,outside_95%
Rhipidura diluta,rhipidura diluta,rhipidura_diluta,1.4345006440468155,1.3546669979893498,9.234081215092427,FALSE,FALSE,FALSE,outside_95%
Phoenicoparrus andinus,phoenicoparrus andinus,phoenicoparrus_andinus,-2.7056843502575956,-0.11725146474917289,9.240239893146603,FALSE,FALSE,FALSE,outside_95%
Schoeniparus dubius,schoeniparus dubius,schoeniparus_dubius,-1.425525390255189,1.5641326645460558,9.241060261827588,FALSE,FALSE,FALSE,outside_95%
Caryothraustes poliogaster,caryothraustes poliogaster,caryothraustes_poliogaster,1.982022045636146,0.5481734565043059,9.246685153472098,FALSE,FALSE,FALSE,outside_95%
Pogonotriccus lanyoni,pogonotriccus lanyoni,pogonotriccus_lanyoni,2.0326841468843138,0.37655025898264816,9.25255804329267,FALSE,FALSE,FALSE,outside_95%
Melidectes torquatus,melidectes torquatus,melidectes_torquatus,2.0854263265799613,-0.04063637361640533,9.264291436732883,FALSE,FALSE,FALSE,outside_95%
Pericrocotus lansbergei,pericrocotus lansbergei,pericrocotus_lansbergei,1.4420696125295445,1.3532267720831659,9.264499793580413,FALSE,FALSE,FALSE,outside_95%
Rallina fasciata,rallina fasciata,rallina_fasciata,1.9175814590604916,0.716828100374557,9.26720038820557,FALSE,FALSE,FALSE,outside_95%
Picumnus aurifrons,picumnus aurifrons,picumnus_aurifrons,2.086025401585634,-0.042389400310488566,9.26874272624218,FALSE,FALSE,FALSE,outside_95%
Niltava sundara,niltava sundara,niltava_sundara,-1.358874284709144,1.6031459219585589,9.271991200130874,FALSE,FALSE,FALSE,outside_95%
Gracula religiosa,gracula religiosa,gracula_religiosa,1.8598111388586052,0.8350015072466109,9.276809471573703,FALSE,FALSE,FALSE,outside_95%
Aramides calopterus,aramides calopterus,aramides_calopterus,2.06498114673186,0.23288713409905556,9.281921720698596,FALSE,FALSE,FALSE,outside_95%
Megascops cooperi,megascops cooperi,megascops_cooperi,2.0102906923938493,0.4755370415885459,9.282675878258704,FALSE,FALSE,FALSE,outside_95%
Crossleyia tenebrosa,crossleyia tenebrosa,crossleyia_tenebrosa,2.0249458731357652,0.42560771630496397,9.28682325337703,FALSE,FALSE,FALSE,outside_95%
Zosterops consobrinorum,zosterops consobrinorum,zosterops_consobrinorum,2.071011552375155,-0.3238757146442231,9.287280999117021,FALSE,FALSE,FALSE,outside_95%
Phylloscopus reguloides,phylloscopus reguloides,phylloscopus_reguloides,-1.023483552989135,1.7490931188190655,9.290318187213755,FALSE,FALSE,FALSE,outside_95%
Orthotomus atrogularis,orthotomus atrogularis,orthotomus_atrogularis,1.9791936954706395,0.5740611311944573,9.291414318047309,FALSE,FALSE,FALSE,outside_95%
Myrmotherula iheringi,myrmotherula iheringi,myrmotherula_iheringi,2.073498115817294,0.18253352674095397,9.291907234326956,FALSE,FALSE,FALSE,outside_95%
Hylomanes momotula,hylomanes momotula,hylomanes_momotula,2.0324762629371516,0.39958508236615103,9.292577641006433,FALSE,FALSE,FALSE,outside_95%
Treron pompadora,treron pompadora,treron_pompadora,2.082482500036768,-0.22512115602659616,9.293090325009016,FALSE,FALSE,FALSE,outside_95%
Oriolus isabellae,oriolus isabellae,oriolus_isabellae,1.9161826796501775,0.7288799448844779,9.295784801772255,FALSE,FALSE,FALSE,outside_95%
Garrulax milleti,garrulax milleti,garrulax_milleti,0.7442688098512191,1.7658724157762613,9.29710148414232,FALSE,FALSE,FALSE,outside_95%
Macropygia ruficeps,macropygia ruficeps,macropygia_ruficeps,2.089834757747561,-0.06400269548549853,9.297240117007487,FALSE,FALSE,FALSE,outside_95%
Lonchura nevermanni,lonchura nevermanni,lonchura_nevermanni,1.8511307466103213,0.8566219822326557,9.298710650151193,FALSE,FALSE,FALSE,outside_95%
Ocyceros gingalensis,ocyceros gingalensis,ocyceros_gingalensis,2.0849526954286075,-0.21170159456716112,9.303879354325925,FALSE,FALSE,FALSE,outside_95%
Campylorhynchus brunneicapillus,campylorhynchus brunneicapillus,campylorhynchus_brunneicapillus,-2.730140795559592,-0.7165938751457418,9.309095714734731,FALSE,FALSE,FALSE,outside_95%
Oriolia bernieri,oriolia bernieri,oriolia_bernieri,2.0288176954917283,0.42249675702992423,9.3091356660359,FALSE,FALSE,FALSE,outside_95%
Euphonia gouldi,euphonia gouldi,euphonia_gouldi,1.951383852869072,0.6544965802602936,9.313916818219091,FALSE,FALSE,FALSE,outside_95%
Hymenops perspicillatus,hymenops perspicillatus,hymenops_perspicillatus,-2.744537989227508,-0.5671774665824144,9.315684712602483,FALSE,FALSE,FALSE,outside_95%
Leptotila rufaxilla,leptotila rufaxilla,leptotila_rufaxilla,2.0659180009783187,-0.38314320841556615,9.316026079078414,FALSE,FALSE,FALSE,outside_95%
Atlapetes nationi,atlapetes nationi,atlapetes_nationi,-2.7467209417839666,-0.42952645306991044,9.316300118270092,FALSE,FALSE,FALSE,outside_95%
Myrmelastes humaythae,myrmelastes humaythae,myrmelastes_humaythae,2.0804427223804667,0.15522893663322287,9.319389635529834,FALSE,FALSE,FALSE,outside_95%
Hypocnemoides maculicauda,hypocnemoides maculicauda,hypocnemoides_maculicauda,2.0899195061409737,-0.17357061506270696,9.322549551278067,FALSE,FALSE,FALSE,outside_95%
Cursorius rufus,cursorius rufus,cursorius_rufus,-2.7359333080835873,-0.683779850718275,9.322740301728661,FALSE,FALSE,FALSE,outside_95%
Pipreola whitelyi,pipreola whitelyi,pipreola_whitelyi,2.064678592412356,-0.39941671583581284,9.32756467296677,FALSE,FALSE,FALSE,outside_95%
Chauna chavaria,chauna chavaria,chauna_chavaria,2.01349654789781,-0.6225033253017538,9.327840981906695,FALSE,FALSE,FALSE,outside_95%
Poecile carolinensis,poecile carolinensis,poecile_carolinensis,-2.7217279149514577,-0.7931207366494741,9.33300760225397,FALSE,FALSE,FALSE,outside_95%
Gracula venerata,gracula venerata,gracula_venerata,1.3499528047608464,1.4408634534991398,9.33318341343513,FALSE,FALSE,FALSE,outside_95%
Myrmecocichla formicivora,myrmecocichla formicivora,myrmecocichla_formicivora,-2.74900565082024,-0.4226583488839985,9.33509766002347,FALSE,FALSE,FALSE,outside_95%
Phaethornis philippii,phaethornis philippii,phaethornis_philippii,2.087809451679407,0.10609674456646546,9.337816124487178,FALSE,FALSE,FALSE,outside_95%
Afrotis afraoides,afrotis afraoides,afrotis_afraoides,-2.749858545472006,-0.44369612855017576,9.338688613816236,FALSE,FALSE,FALSE,outside_95%
Amaurornis moluccana,amaurornis moluccana,amaurornis_moluccana,2.090512564845625,0.07581349846852053,9.340088872780845,FALSE,FALSE,FALSE,outside_95%
Tinamus tao,tinamus tao,tinamus_tao,2.080243646342554,-0.30885255617122936,9.343581967938428,FALSE,FALSE,FALSE,outside_95%
Myrmoborus melanurus,myrmoborus melanurus,myrmoborus_melanurus,2.0891834414586117,-0.2239885940280377,9.344185728174068,FALSE,FALSE,FALSE,outside_95%
Conirostrum tamarugense,conirostrum tamarugense,conirostrum_tamarugense,-2.6955700101105275,-0.9311394355915404,9.355227662959932,FALSE,FALSE,FALSE,outside_95%
Nonnula ruficapilla,nonnula ruficapilla,nonnula_ruficapilla,2.096860593942384,-0.10689798406935128,9.355452514990194,FALSE,FALSE,FALSE,outside_95%
Polytelis swainsonii,polytelis swainsonii,polytelis_swainsonii,-2.6350116192421886,-1.1270794563093895,9.356734571597194,FALSE,FALSE,FALSE,outside_95%
Ardea humbloti,ardea humbloti,ardea_humbloti,1.2057681134711484,1.5469948702521457,9.358228582283413,FALSE,FALSE,FALSE,outside_95%
Cacatua goffiniana,cacatua goffiniana,cacatua_goffiniana,1.78760323631701,0.9764618111597322,9.361718541343405,FALSE,FALSE,FALSE,outside_95%
Lichmera lombokia,lichmera lombokia,lichmera_lombokia,1.2634334610055538,1.509087708380913,9.36310633102035,FALSE,FALSE,FALSE,outside_95%
Rhipidura teysmanni,rhipidura teysmanni,rhipidura_teysmanni,2.0896603264445694,-0.24645170554772836,9.363302791889925,FALSE,FALSE,FALSE,outside_95%
Ptilinopus granulifrons,ptilinopus granulifrons,ptilinopus_granulifrons,2.043529084384779,-0.5261267135343536,9.364294814298933,FALSE,FALSE,FALSE,outside_95%
Ninox forbesi,ninox forbesi,ninox_forbesi,1.7892362549983427,0.9750890728822801,9.366348343426651,FALSE,FALSE,FALSE,outside_95%
Empidonax atriceps,empidonax atriceps,empidonax_atriceps,2.062291100198349,0.31248768118660114,9.368095233186654,FALSE,FALSE,FALSE,outside_95%
Megapodius tenimberensis,megapodius tenimberensis,megapodius_tenimberensis,1.7851611160138383,0.9819412196471043,9.369336128658784,FALSE,FALSE,FALSE,outside_95%
Horornis carolinae,horornis carolinae,horornis_carolinae,1.7851820876724558,0.9819957687207389,9.369700985887919,FALSE,FALSE,FALSE,outside_95%
Malacoptila mystacalis,malacoptila mystacalis,malacoptila_mystacalis,2.0977495048656634,-0.15928541462630186,9.377222620406169,FALSE,FALSE,FALSE,outside_95%
Hypnelus bicinctus,hypnelus bicinctus,hypnelus_bicinctus,1.9676994108960149,-0.7813925254891464,9.378250040358886,FALSE,FALSE,FALSE,outside_95%
Eclectus riedeli,eclectus riedeli,eclectus_riedeli,1.7883815407027202,0.9792822436097883,9.378594735917225,FALSE,FALSE,FALSE,outside_95%
Machlolophus xanthogenys,machlolophus xanthogenys,machlolophus_xanthogenys,0.4530522997355761,1.8600299057166043,9.37997336892483,FALSE,FALSE,FALSE,outside_95%
Hydropsalis climacocerca,hydropsalis climacocerca,hydropsalis_climacocerca,2.100619710151978,-0.05794344088092364,9.380400284171063,FALSE,FALSE,FALSE,outside_95%
Cracticus louisiadensis,cracticus louisiadensis,cracticus_louisiadensis,2.0572078994869227,0.34713837658396357,9.384332220281642,FALSE,FALSE,FALSE,outside_95%
Automolus melanopezus,automolus melanopezus,automolus_melanopezus,2.0680773019093315,0.2940596261366186,9.384598674179017,FALSE,FALSE,FALSE,outside_95%
Nothoprocta taczanowskii,nothoprocta taczanowskii,nothoprocta_taczanowskii,-2.6365921468532014,0.2157434750674535,9.388760848951005,FALSE,FALSE,FALSE,outside_95%
Phylloscopus sarasinorum,phylloscopus sarasinorum,phylloscopus_sarasinorum,2.1017177547288926,-0.07178337198125519,9.389095350288128,FALSE,FALSE,FALSE,outside_95%
Ducula badia,ducula badia,ducula_badia,1.8872334657979406,0.817046316704366,9.396071003227634,FALSE,FALSE,FALSE,outside_95%
Oxypogon cyanolaemus,oxypogon cyanolaemus,oxypogon_cyanolaemus,-1.9938856233418238,1.1793581873326138,9.398599402502896,FALSE,FALSE,FALSE,outside_95%
Charmosyna papou,charmosyna papou,charmosyna_papou,2.093522376569832,0.13173622347197825,9.399821685088604,FALSE,FALSE,FALSE,outside_95%
Pachycephala inornata,pachycephala inornata,pachycephala_inornata,-2.672063406516901,-1.03659678665567,9.400602857207378,FALSE,FALSE,FALSE,outside_95%
Oriolus decipiens,oriolus decipiens,oriolus_decipiens,1.787129486422429,0.9864741485093698,9.401135176403654,FALSE,FALSE,FALSE,outside_95%
Lalage moesta,lalage moesta,lalage_moesta,1.7940798751147355,0.9760031523918978,9.401146445478876,FALSE,FALSE,FALSE,outside_95%
Dicrurus paradiseus,dicrurus paradiseus,dicrurus_paradiseus,1.7760847526570618,1.0031450855419477,9.402567529309756,FALSE,FALSE,FALSE,outside_95%
Aplonis crassa,aplonis crassa,aplonis_crassa,1.7900200952399226,0.982685954420977,9.403465413373468,FALSE,FALSE,FALSE,outside_95%
Scotopelia ussheri,scotopelia ussheri,scotopelia_ussheri,2.062253893471917,-0.46455519973555237,9.403794643330258,FALSE,FALSE,FALSE,outside_95%
Aimophila ruficeps,aimophila ruficeps,aimophila_ruficeps,-2.7558543743975954,-0.3641071940409099,9.405751526951255,FALSE,FALSE,FALSE,outside_95%
Psilopogon faiostrictus,psilopogon faiostrictus,psilopogon_faiostrictus,0.7698881486483301,1.77089137258017,9.407578311716366,FALSE,FALSE,FALSE,outside_95%
Rhynchopsitta pachyrhyncha,rhynchopsitta pachyrhyncha,rhynchopsitta_pachyrhyncha,-2.667510981151359,0.1298321139877227,9.408177380424293,FALSE,FALSE,FALSE,outside_95%
Capito hypoleucus,capito hypoleucus,capito_hypoleucus,2.0549591261319966,0.37233509305738716,9.410014584298665,FALSE,FALSE,FALSE,outside_95%
Dicrurus lophorinus,dicrurus lophorinus,dicrurus_lophorinus,2.083259979635713,0.2250410496472174,9.410740482777387,FALSE,FALSE,FALSE,outside_95%
Tolmomyias viridiceps,tolmomyias viridiceps,tolmomyias_viridiceps,2.093539877745352,0.15032210660685444,9.414896987625815,FALSE,FALSE,FALSE,outside_95%
Geokichla schistacea,geokichla schistacea,geokichla_schistacea,1.7915654081754169,0.9830632237999436,9.414931276696294,FALSE,FALSE,FALSE,outside_95%
Lonchura molucca,lonchura molucca,lonchura_molucca,2.1050120332961946,-0.04085388218727388,9.415134883427802,FALSE,FALSE,FALSE,outside_95%
Macropygia timorlaoensis,macropygia timorlaoensis,macropygia_timorlaoensis,1.789044069161552,0.987188396858947,9.416380863760201,FALSE,FALSE,FALSE,outside_95%
Carterornis castus,carterornis castus,carterornis_castus,1.7890554620066506,0.9871991602776673,9.416499372529458,FALSE,FALSE,FALSE,outside_95%
Brotogeris sanctithomae,brotogeris sanctithomae,brotogeris_sanctithomae,2.086207834548727,0.21082349340864506,9.417286387107177,FALSE,FALSE,FALSE,outside_95%
Amazona versicolor,amazona versicolor,amazona_versicolor,1.9852207882544548,0.6061738679468083,9.418573673927444,FALSE,FALSE,FALSE,outside_95%
Ashbyia lovensis,ashbyia lovensis,ashbyia_lovensis,-2.705629002967947,-0.9264765805098143,9.421064141075362,FALSE,FALSE,FALSE,outside_95%
Calothorax lucifer,calothorax lucifer,calothorax_lucifer,-2.7610287155962974,-0.4740152178706481,9.423750982374282,FALSE,FALSE,FALSE,outside_95%
Baryphthengus martii,baryphthengus martii,baryphthengus_martii,2.1014395173998457,0.08893735556135417,9.431320798282378,FALSE,FALSE,FALSE,outside_95%
Microeca hemixantha,microeca hemixantha,microeca_hemixantha,1.786932946448336,0.9944809459960815,9.434106077696145,FALSE,FALSE,FALSE,outside_95%
Spizella atrogularis,spizella atrogularis,spizella_atrogularis,-2.7499159629285526,-0.6921227263582983,9.43646038625182,FALSE,FALSE,FALSE,outside_95%
Micrastur buckleyi,micrastur buckleyi,micrastur_buckleyi,2.086950978479176,-0.347943993890654,9.43684340242702,FALSE,FALSE,FALSE,outside_95%
Mitu tuberosum,mitu tuberosum,mitu_tuberosum,2.1059933588851143,-0.1585268371922479,9.440928468914866,FALSE,FALSE,FALSE,outside_95%
Cinclosoma alisteri,cinclosoma alisteri,cinclosoma_alisteri,-2.679375675415612,-1.0311900547187678,9.44161407484746,FALSE,FALSE,FALSE,outside_95%
Curruca undata,curruca undata,curruca_undata,-2.646986145713652,-1.129526868525782,9.448715220721947,FALSE,FALSE,FALSE,outside_95%
Zoothera machiki,zoothera machiki,zoothera_machiki,1.7929464809417557,0.9903553270435348,9.45479899734619,FALSE,FALSE,FALSE,outside_95%
Sporophila schistacea,sporophila schistacea,sporophila_schistacea,2.0918604474982128,0.20641019008027378,9.45550676846922,FALSE,FALSE,FALSE,outside_95%
Myiobius atricaudus,myiobius atricaudus,myiobius_atricaudus,2.054169301746042,-0.5344195360074757,9.461688327614272,FALSE,FALSE,FALSE,outside_95%
Spizocorys conirostris,spizocorys conirostris,spizocorys_conirostris,-2.758069073797392,-0.29311105432758217,9.462694041269351,FALSE,FALSE,FALSE,outside_95%
Picumnus subtilis,picumnus subtilis,picumnus_subtilis,1.752739052340663,1.050217872110456,9.46415957558648,FALSE,FALSE,FALSE,outside_95%
Ramphotrigon megacephalum,ramphotrigon megacephalum,ramphotrigon_megacephalum,2.1113059486779426,-0.10981416500841916,9.468005927151557,FALSE,FALSE,FALSE,outside_95%
Pericrocotus brevirostris,pericrocotus brevirostris,pericrocotus_brevirostris,-0.8501026694334782,1.8256955809616149,9.471474961968978,FALSE,FALSE,FALSE,outside_95%
Picus vaillantii,picus vaillantii,picus_vaillantii,-2.6480173810676493,-1.136654850304905,9.475107337301324,FALSE,FALSE,FALSE,outside_95%
Glaucidium castanotum,glaucidium castanotum,glaucidium_castanotum,2.1047049863233354,-0.24838215470704098,9.481741648915703,FALSE,FALSE,FALSE,outside_95%
Protonotaria citrea,protonotaria citrea,protonotaria_citrea,-2.7413697238289587,-0.7994910263939754,9.489432965943285,FALSE,FALSE,FALSE,outside_95%
Northiella haematogaster,northiella haematogaster,northiella_haematogaster,-2.712800889756312,-0.9370221861978302,9.49379828443392,FALSE,FALSE,FALSE,outside_95%
Rhipidura opistherythra,rhipidura opistherythra,rhipidura_opistherythra,1.795092534415233,0.996486158259718,9.494775665694174,FALSE,FALSE,FALSE,outside_95%
Myzomela rubrotincta,myzomela rubrotincta,myzomela_rubrotincta,2.049801016104241,-0.5712176911713632,9.49904442940408,FALSE,FALSE,FALSE,outside_95%
Colluricincla boweri,colluricincla boweri,colluricincla_boweri,0.9187303578889415,1.722463627421443,9.500178977244431,FALSE,FALSE,FALSE,outside_95%
Dendropicos lugubris,dendropicos lugubris,dendropicos_lugubris,1.9818669271598945,-0.7883047220213225,9.504959875497091,FALSE,FALSE,FALSE,outside_95%
Polioptila melanura,polioptila melanura,polioptila_melanura,-2.7556516690688655,-0.7220288109257883,9.508465924871526,FALSE,FALSE,FALSE,outside_95%
Symposiachrus mundus,symposiachrus mundus,symposiachrus_mundus,1.7661179836169758,1.0423042031916794,9.512292000376142,FALSE,FALSE,FALSE,outside_95%
Brachygalba goeringi,brachygalba goeringi,brachygalba_goeringi,1.8226430902083441,-1.129610332905064,9.52083231909668,FALSE,FALSE,FALSE,outside_95%
