x,y,confidence_level,confidence_label,ellipse_area,extant_convex_hull_area,ellipse_area_to_extant_hull_area_ratio,ellipse_area_relative_to_extant_space,covariance_condition_number,covariance_used_nearPD
0.551201747499867,-0.47375606398560305,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.5576291493157282,-0.45661369773035165,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.5636657457452654,-0.43938687325531434,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.569308871197433,-0.42208319744122474,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.5745560338268916,-0.4047103111042037,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.5794049166343376,-0.38727588562179105,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.5838533784896249,-0.36978761954548073,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.5878994550772274,-0.3522532352012576,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.5915413597636261,-0.33468047527963424,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.5947774843862348,-0.31707709941669904,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.5976063999635213,-0.2994508807676779,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.6000268573260032,-0.2818096025745278,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.6020377876678487,-0.2641610547290766,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.6036383030188281,-0.24651303033322597,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.6048276966364192,-0.22887332225773735,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.6056054433178832,-0.21124971970111805,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
