species_original,species_clean,tree_label,PC1_thermal,PC2_precipitation,mahalanobis_d2,inside_50_core,inside_80_core,inside_95_core,closest_core_level
Lacedo pulchella,lacedo pulchella,lacedo_pulchella,2.013489794608227,0.9844919555895618,1.8084450859479682,FALSE,TRUE,TRUE,80%
Myioborus torquatus,myioborus torquatus,myioborus_torquatus,2.3002750929018623,0.03274754991793413,1.808859883329113,FALSE,TRUE,TRUE,80%
Cincloramphus rufus,cincloramphus rufus,cincloramphus_rufus,1.9104947797095841,1.1887720322835185,1.809166911444765,FALSE,TRUE,TRUE,80%
Rhabdotorrhinus exarhatus,rhabdotorrhinus exarhatus,rhabdotorrhinus_exarhatus,2.3381757419045894,-0.4321835911537929,1.8093552069167345,FALSE,TRUE,TRUE,80%
Metriopelia ceciliae,metriopelia ceciliae,metriopelia_ceciliae,-3.0425777125507536,-0.3462285381256417,1.8094759233617894,FALSE,TRUE,TRUE,80%
Manucodia chalybatus,manucodia chalybatus,manucodia_chalybatus,2.3283000046806506,-0.2096919117662451,1.8094817873853661,FALSE,TRUE,TRUE,80%
Cyornis omissus,cyornis omissus,cyornis_omissus,2.338682489800735,-0.43648648505495335,1.809970825606311,FALSE,TRUE,TRUE,80%
Loriculus sclateri,loriculus sclateri,loriculus_sclateri,2.327108674737165,-0.1819754956338868,1.810929773461707,FALSE,TRUE,TRUE,80%
Galbula chalcothorax,galbula chalcothorax,galbula_chalcothorax,2.3370348615964103,-0.3334007045903588,1.8113405599900811,FALSE,TRUE,TRUE,80%
Rhyticeros cassidix,rhyticeros cassidix,rhyticeros_cassidix,2.339902386787792,-0.4207690649634787,1.8118818930766547,FALSE,TRUE,TRUE,80%
Oriolus xanthornus,oriolus xanthornus,oriolus_xanthornus,1.0301048683758167,2.217065881376439,1.812041457361199,FALSE,TRUE,TRUE,80%
Gallinula chloropus,gallinula chloropus,gallinula_chloropus,-3.0596598362372807,-0.03944995644987813,1.8121017778518027,FALSE,TRUE,TRUE,80%
Todiramphus funebris,todiramphus funebris,todiramphus_funebris,2.326727034934552,-0.7748412307982216,1.8121816438839193,FALSE,TRUE,TRUE,80%
Clytorhynchus nigrogularis,clytorhynchus nigrogularis,clytorhynchus_nigrogularis,1.9586835348545306,1.1028466501721534,1.8122033986628625,FALSE,TRUE,TRUE,80%
Hydropsalis cayennensis,hydropsalis cayennensis,hydropsalis_cayennensis,2.29660514965871,-1.0095837776741057,1.8122616274670376,FALSE,TRUE,TRUE,80%
Malimbus racheliae,malimbus racheliae,malimbus_racheliae,2.1235541970530356,0.7284969504367231,1.812333420969975,FALSE,TRUE,TRUE,80%
Myzomela jugularis,myzomela jugularis,myzomela_jugularis,1.9642616437409972,1.0934938023297691,1.813166983131832,FALSE,TRUE,TRUE,80%
Ceblepyris cucullatus,ceblepyris cucullatus,ceblepyris_cucullatus,1.7527333438886203,1.4536390870935245,1.8136960882063078,FALSE,TRUE,TRUE,80%
Megapodius bernsteinii,megapodius bernsteinii,megapodius_bernsteinii,2.330822935390716,-0.19692616673772603,1.8142444133865339,FALSE,TRUE,TRUE,80%
Erythropitta celebensis,erythropitta celebensis,erythropitta_celebensis,2.3399148809450194,-0.3508301119433095,1.814310984567205,FALSE,TRUE,TRUE,80%
Erythrura hyperythra,erythrura hyperythra,erythrura_hyperythra,2.240958303742686,0.3559899405364942,1.8154115702230096,FALSE,TRUE,TRUE,80%
Pampusana stairi,pampusana stairi,pampusana_stairi,1.965167165038516,1.0962308843098034,1.8159403527689264,FALSE,TRUE,TRUE,80%
Zosterops atriceps,zosterops atriceps,zosterops_atriceps,2.334521496072077,-0.7193845821235627,1.8164178042729735,FALSE,TRUE,TRUE,80%
Rhamphococcyx calyorhynchus,rhamphococcyx calyorhynchus,rhamphococcyx_calyorhynchus,2.3437900343926694,-0.43058159000789487,1.8169261849141924,FALSE,TRUE,TRUE,80%
Kempiella griseoceps,kempiella griseoceps,kempiella_griseoceps,2.274525022512573,0.21383904201815004,1.8172730723249784,FALSE,TRUE,TRUE,80%
Actenoides monachus,actenoides monachus,actenoides_monachus,2.3195415947720566,-0.8811823625757038,1.8178797202297705,FALSE,TRUE,TRUE,80%
Halcyon pileata,halcyon pileata,halcyon_pileata,-2.9810607391699437,0.7085166014976182,1.8180317088949591,FALSE,TRUE,TRUE,80%
Icterus spurius,icterus spurius,icterus_spurius,-3.0028900222157238,-0.6698355107035551,1.8182308661398063,FALSE,TRUE,TRUE,80%
Micropsitta bruijnii,micropsitta bruijnii,micropsitta_bruijnii,2.33092677322548,-0.16135749755656859,1.8185399484076932,FALSE,TRUE,TRUE,80%
Tragopan melanocephalus,tragopan melanocephalus,tragopan_melanocephalus,-2.9312164340665374,0.9031261067550986,1.8205129410143712,FALSE,TRUE,TRUE,80%
Oriolus phaeochromus,oriolus phaeochromus,oriolus_phaeochromus,2.3342425350329377,-0.7624851599261708,1.820688954645516,FALSE,TRUE,TRUE,80%
Ducula latrans,ducula latrans,ducula_latrans,1.967963070633932,1.0987048570884137,1.8208377740303572,FALSE,TRUE,TRUE,80%
Alectroenas sganzini,alectroenas sganzini,alectroenas_sganzini,1.7583750570507386,1.4576292433945375,1.8229771786225295,FALSE,TRUE,TRUE,80%
Melozone aberti,melozone aberti,melozone_aberti,-2.8906138629266955,-1.1157231634183873,1.8234634479433256,FALSE,TRUE,TRUE,80%
Rhipidura layardi,rhipidura layardi,rhipidura_layardi,1.957709884699878,1.1241794753543342,1.8242891395910068,FALSE,TRUE,TRUE,80%
Hypsipetes chloris,hypsipetes chloris,hypsipetes_chloris,2.340283189816562,-0.7220210585843061,1.8243578136244167,FALSE,TRUE,TRUE,80%
Edolisoma grayi,edolisoma grayi,edolisoma_grayi,2.340695548003015,-0.7192352132591049,1.8246310577752058,FALSE,TRUE,TRUE,80%
Ficedula rufigula,ficedula rufigula,ficedula_rufigula,2.3503513465654327,-0.5175525024733236,1.8258040191574465,FALSE,TRUE,TRUE,80%
Geokichla erythronota,geokichla erythronota,geokichla_erythronota,2.3498602264804247,-0.3962496326346432,1.825917893569034,FALSE,TRUE,TRUE,80%
Chrysuronia brevirostris,chrysuronia brevirostris,chrysuronia_brevirostris,2.342094413853154,-0.2273700999778169,1.826287165602619,FALSE,TRUE,TRUE,80%
Caprimulgus celebensis,caprimulgus celebensis,caprimulgus_celebensis,2.3452265217973136,-0.6724315467057421,1.8265013031707888,FALSE,TRUE,TRUE,80%
Stenostira scita,stenostira scita,stenostira_scita,-2.9836715575676878,-0.7927784549271535,1.8270089605047428,FALSE,TRUE,TRUE,80%
Mycerobas icterioides,mycerobas icterioides,mycerobas_icterioides,-2.9822326753869755,0.7362109012312313,1.8278945743884105,FALSE,TRUE,TRUE,80%
Melitograis gilolensis,melitograis gilolensis,melitograis_gilolensis,2.342800827365335,-0.7238479812679851,1.8279008585751326,FALSE,TRUE,TRUE,80%
Loriculus amabilis,loriculus amabilis,loriculus_amabilis,2.342839158436429,-0.7287936544570783,1.8284544399713352,FALSE,TRUE,TRUE,80%
Leiothlypis luciae,leiothlypis luciae,leiothlypis_luciae,-2.927871443114154,-1.0104684080097697,1.8288357842894118,FALSE,TRUE,TRUE,80%
Lycocorax pyrrhopterus,lycocorax pyrrhopterus,lycocorax_pyrrhopterus,2.344510647061199,-0.7238521278587993,1.8301848297486787,FALSE,TRUE,TRUE,80%
Tolmomyias flaviventris,tolmomyias flaviventris,tolmomyias_flaviventris,2.3383889505709603,-0.795440967861439,1.8302526186039394,FALSE,TRUE,TRUE,80%
Myzomela simplex,myzomela simplex,myzomela_simplex,2.3452258316792465,-0.7229202207869513,1.8310469294531153,FALSE,TRUE,TRUE,80%
Spinus psaltria,spinus psaltria,spinus_psaltria,-2.998619480879085,-0.7397084090385301,1.8313460189561899,FALSE,TRUE,TRUE,80%
Ducula basilica,ducula basilica,ducula_basilica,2.345437081407028,-0.7239124779615022,1.831428808496879,FALSE,TRUE,TRUE,80%
Phaethornis griseogularis,phaethornis griseogularis,phaethornis_griseogularis,2.318976223684633,-0.9627944181898728,1.831875115573325,FALSE,TRUE,TRUE,80%
Lophonetta specularioides,lophonetta specularioides,lophonetta_specularioides,-3.0449719039703687,-0.4769289979858032,1.8327606487590842,FALSE,TRUE,TRUE,80%
Callipepla gambelii,callipepla gambelii,callipepla_gambelii,-2.948015698818911,-0.951439876602573,1.8329896678644737,FALSE,TRUE,TRUE,80%
Todiramphus chloris,todiramphus chloris,todiramphus_chloris,2.280919610325289,0.2409551224910717,1.8333322412917696,FALSE,TRUE,TRUE,80%
Spilornis rufipectus,spilornis rufipectus,spilornis_rufipectus,2.3559488474251764,-0.4230486492351271,1.8334606081921803,FALSE,TRUE,TRUE,80%
Heterotetrax vigorsii,heterotetrax vigorsii,heterotetrax_vigorsii,-2.9801000733227574,-0.8312507603560831,1.8342481474124999,FALSE,TRUE,TRUE,80%
Acrocephalus stentoreus,acrocephalus stentoreus,acrocephalus_stentoreus,-3.0629387057055775,-0.32805404326894416,1.8346901826910746,FALSE,TRUE,TRUE,80%
Thamnomanes saturninus,thamnomanes saturninus,thamnomanes_saturninus,2.339535894814656,-0.125202448712313,1.834914427683116,FALSE,TRUE,TRUE,80%
Pomatorhinus horsfieldii,pomatorhinus horsfieldii,pomatorhinus_horsfieldii,1.6475562256260745,1.6271989282717665,1.8352109771004477,FALSE,TRUE,TRUE,80%
Icterus cayanensis,icterus cayanensis,icterus_cayanensis,2.354681892180506,-0.31867466196590927,1.8360229349390804,FALSE,TRUE,TRUE,80%
Myiopagis gaimardii,myiopagis gaimardii,myiopagis_gaimardii,2.3576465220794987,-0.3728345076204238,1.8372734763095107,FALSE,TRUE,TRUE,80%
Harpagus bidentatus,harpagus bidentatus,harpagus_bidentatus,2.3590473193632904,-0.39058967958024077,1.83851819175082,FALSE,TRUE,TRUE,80%
Liocichla omeiensis,liocichla omeiensis,liocichla_omeiensis,-2.899408974261553,1.045120380637507,1.8386574769745927,FALSE,TRUE,TRUE,80%
Basilornis celebensis,basilornis celebensis,basilornis_celebensis,2.360359955309314,-0.46101061468253524,1.838946265841756,FALSE,TRUE,TRUE,80%
Pernis celebensis,pernis celebensis,pernis_celebensis,2.3608073105613285,-0.45799057756161454,1.8395686371839282,FALSE,TRUE,TRUE,80%
Nyctibius aethereus,nyctibius aethereus,nyctibius_aethereus,2.3582192456593942,-0.3397880724972014,1.8395985751690034,FALSE,TRUE,TRUE,80%
Zoothera andromedae,zoothera andromedae,zoothera_andromedae,2.3606261335504466,-0.521033625046139,1.8397206435507698,FALSE,TRUE,TRUE,80%
Loriculus stigmatus,loriculus stigmatus,loriculus_stigmatus,2.3608803891721757,-0.44805419407412433,1.839749992097734,FALSE,TRUE,TRUE,80%
Passerina ciris,passerina ciris,passerina_ciris,-3.029465983541663,-0.612428629581664,1.8398356650730923,FALSE,TRUE,TRUE,80%
Ptilinopus hyogastrus,ptilinopus hyogastrus,ptilinopus_hyogastrus,2.353418509715884,-0.7111569242387126,1.840864939148438,FALSE,TRUE,TRUE,80%
Cranioleuca vulpina,cranioleuca vulpina,cranioleuca_vulpina,2.3403044376873168,-0.853250918719183,1.8409457725937646,FALSE,TRUE,TRUE,80%
Nesillas brevicaudata,nesillas brevicaudata,nesillas_brevicaudata,1.8482774736795562,1.3449049049687265,1.8426212706555967,FALSE,TRUE,TRUE,80%
Cittura cyanotis,cittura cyanotis,cittura_cyanotis,2.3505592174730094,-0.7645790667990121,1.842693038861278,FALSE,TRUE,TRUE,80%
Dicrurus fuscipennis,dicrurus fuscipennis,dicrurus_fuscipennis,1.9577938649228777,1.1538722790453646,1.8431457213510793,FALSE,TRUE,TRUE,80%
Cissa jefferyi,cissa jefferyi,cissa_jefferyi,2.3450812467822817,-0.8258471656925455,1.8432801587871688,FALSE,TRUE,TRUE,80%
Amytornis modestus,amytornis modestus,amytornis_modestus,-2.9580542219444417,-0.9479456872105428,1.8449569651595399,FALSE,TRUE,TRUE,80%
Trichoglossus ornatus,trichoglossus ornatus,trichoglossus_ornatus,2.3636972537651313,-0.3839141345413506,1.8450523512225405,FALSE,TRUE,TRUE,80%
Heteroxenicus stellatus,heteroxenicus stellatus,heteroxenicus_stellatus,-2.4846894973334006,1.8277759031616119,1.845583971475357,FALSE,TRUE,TRUE,80%
Phlogophilus harterti,phlogophilus harterti,phlogophilus_harterti,1.8130909740888397,1.4056168347065092,1.8460420029796378,FALSE,TRUE,TRUE,80%
Ninox ochracea,ninox ochracea,ninox_ochracea,2.364383569518061,-0.6003378037641042,1.847546307321371,FALSE,TRUE,TRUE,80%
Sitta cinnamoventris,sitta cinnamoventris,sitta_cinnamoventris,-0.0067417663102811035,2.736253171570792,1.8481011280095878,FALSE,TRUE,TRUE,80%
Certhilauda semitorquata,certhilauda semitorquata,certhilauda_semitorquata,-3.0855412822848214,-0.12434487338359983,1.848973822302097,FALSE,TRUE,TRUE,80%
Rheinardia ocellata,rheinardia ocellata,rheinardia_ocellata,1.3453632820909074,1.9836050743785474,1.8490360268444506,FALSE,TRUE,TRUE,80%
Glaucidium griseiceps,glaucidium griseiceps,glaucidium_griseiceps,2.2951481423199565,0.22911628397164807,1.8490625587088294,FALSE,TRUE,TRUE,80%
Lophornis verreauxii,lophornis verreauxii,lophornis_verreauxii,2.334633023051879,0.0023920248573842517,1.8492163394249024,FALSE,TRUE,TRUE,80%
Cinclodes comechingonus,cinclodes comechingonus,cinclodes_comechingonus,-3.073517003424516,0.28080771112053976,1.849454395046288,FALSE,TRUE,TRUE,80%
Crax rubra,crax rubra,crax_rubra,2.277188204844272,0.31260376100293363,1.8496575620814608,FALSE,TRUE,TRUE,80%
Procnias averano,procnias averano,procnias_averano,2.305843120103917,-1.1188704364838158,1.8503192264476773,FALSE,TRUE,TRUE,80%
Eriocnemis mirabilis,eriocnemis mirabilis,eriocnemis_mirabilis,2.2938021062661185,-1.178596259313731,1.850911389327389,FALSE,TRUE,TRUE,80%
Capito squamatus,capito squamatus,capito_squamatus,2.0017229718192113,1.0818794760291148,1.8515772366810581,FALSE,TRUE,TRUE,80%
Paroaria gularis,paroaria gularis,paroaria_gularis,2.367899425934463,-0.3615603019278212,1.8516666503537806,FALSE,TRUE,TRUE,80%
Geoffroyus simplex,geoffroyus simplex,geoffroyus_simplex,2.3486577464343736,-0.09296042337456965,1.851968578889205,FALSE,TRUE,TRUE,80%
Urocissa ornata,urocissa ornata,urocissa_ornata,2.190761575810647,0.6256811168597145,1.852306987508056,FALSE,TRUE,TRUE,80%
Loboparadisea sericea,loboparadisea sericea,loboparadisea_sericea,2.3445874683419854,-0.05329769599009815,1.8527751183915557,FALSE,TRUE,TRUE,80%
Aepypodius bruijnii,aepypodius bruijnii,aepypodius_bruijnii,2.348255944989854,-0.084105985870384,1.8527830366822797,FALSE,TRUE,TRUE,80%
Fulica ardesiaca,fulica ardesiaca,fulica_ardesiaca,-3.0819767857843923,0.2071389477775672,1.8528872707159418,FALSE,TRUE,TRUE,80%
Synallaxis simoni,synallaxis simoni,synallaxis_simoni,2.261426373547297,-1.319425645642845,1.8533472388677963,FALSE,TRUE,TRUE,80%
Circus maurus,circus maurus,circus_maurus,-3.018808376257632,-0.7297794171879685,1.8556067763640116,FALSE,TRUE,TRUE,80%
Pseudocolaptes johnsoni,pseudocolaptes johnsoni,pseudocolaptes_johnsoni,2.351132673459507,-0.8597944621456866,1.8563760124880335,FALSE,TRUE,TRUE,80%
Himantopus novaezelandiae,himantopus novaezelandiae,himantopus_novaezelandiae,-3.0042818169074863,-0.8009420123937625,1.857017671080697,FALSE,TRUE,TRUE,80%
Arremonops conirostris,arremonops conirostris,arremonops_conirostris,2.3718882242907844,-0.35763191770998204,1.8572747065333426,FALSE,TRUE,TRUE,80%
Hypsipetes parvirostris,hypsipetes parvirostris,hypsipetes_parvirostris,1.8638257564132574,1.3405828570278422,1.8575900347122136,FALSE,TRUE,TRUE,80%
Ramphocelus dimidiatus,ramphocelus dimidiatus,ramphocelus_dimidiatus,2.371022810317311,-0.31001320650438746,1.8587775145346694,FALSE,TRUE,TRUE,80%
Myrmeciza longipes,myrmeciza longipes,myrmeciza_longipes,2.373219788649305,-0.5981571329534109,1.8593860977250627,FALSE,TRUE,TRUE,80%
Ninox leventisi,ninox leventisi,ninox_leventisi,2.369635635943257,-0.674043734653655,1.8594385710566308,FALSE,TRUE,TRUE,80%
Phlegopsis nigromaculata,phlegopsis nigromaculata,phlegopsis_nigromaculata,2.3691139914472994,-0.26486237178700334,1.8595537259797448,FALSE,TRUE,TRUE,80%
Coracina parvula,coracina parvula,coracina_parvula,2.366058279221507,-0.7293103402103182,1.859638927793897,FALSE,TRUE,TRUE,80%
Tanygnathus megalorynchos,tanygnathus megalorynchos,tanygnathus_megalorynchos,2.3453918705893595,-0.017591027355559823,1.8601084991519585,FALSE,TRUE,TRUE,80%
Dendroma erythroptera,dendroma erythroptera,dendroma_erythroptera,2.369260476544505,-0.2405955281863292,1.861905295859387,FALSE,TRUE,TRUE,80%
Eremopterix australis,eremopterix australis,eremopterix_australis,-3.0090155836062373,-0.7966324026203391,1.8620433182594975,FALSE,TRUE,TRUE,80%
Trochalopteron lineatum,trochalopteron lineatum,trochalopteron_lineatum,-3.065193371736113,0.44202080840477687,1.863302909629613,FALSE,TRUE,TRUE,80%
Icterus bonana,icterus bonana,icterus_bonana,2.2445378283183306,0.48025590883834013,1.863983803619448,FALSE,TRUE,TRUE,80%
Zosterops kirki,zosterops kirki,zosterops_kirki,1.9317058491769163,1.2337306560432804,1.8640121366201674,FALSE,TRUE,TRUE,80%
Tyto nigrobrunnea,tyto nigrobrunnea,tyto_nigrobrunnea,2.352391775559523,-0.044033594266086544,1.8649620489885148,FALSE,TRUE,TRUE,80%
Lalage maculosa,lalage maculosa,lalage_maculosa,2.108535345979121,0.8724253928447692,1.8654058877727662,FALSE,TRUE,TRUE,80%
Hypsipetes harterti,hypsipetes harterti,hypsipetes_harterti,2.379925433792611,-0.41368066663291736,1.8662250935869467,FALSE,TRUE,TRUE,80%
Chlorochrysa phoenicotis,chlorochrysa phoenicotis,chlorochrysa_phoenicotis,2.3804630060082714,-0.44776478449072277,1.866349453321283,FALSE,TRUE,TRUE,80%
Otus mendeni,otus mendeni,otus_mendeni,2.3802209360619337,-0.4136013446085716,1.8666301143865245,FALSE,TRUE,TRUE,80%
Procnias tricarunculatus,procnias tricarunculatus,procnias_tricarunculatus,2.3677696473984997,-0.16477364731182076,1.868109014543851,FALSE,TRUE,TRUE,80%
Megapodius layardi,megapodius layardi,megapodius_layardi,2.247413424050895,0.482768978009801,1.8687488004242576,FALSE,TRUE,TRUE,80%
Phaethornis malaris,phaethornis malaris,phaethornis_malaris,2.3777317184406956,-0.2682822075389962,1.8710366294466707,FALSE,TRUE,TRUE,80%
Cincloramphus turipavae,cincloramphus turipavae,cincloramphus_turipavae,2.348041186281922,0.025042470575385927,1.8718355107076157,FALSE,TRUE,TRUE,80%
Stiphrornis erythrothorax,stiphrornis erythrothorax,stiphrornis_erythrothorax,2.38520528549989,-0.464073971058912,1.8726895052251573,FALSE,TRUE,TRUE,80%
Paradoxornis unicolor,paradoxornis unicolor,paradoxornis_unicolor,-2.622869992471075,1.6694605058724687,1.8729989957752955,FALSE,TRUE,TRUE,80%
Paradisaea rubra,paradisaea rubra,paradisaea_rubra,2.383098852436477,-0.34697051377974325,1.8730979245998178,FALSE,TRUE,TRUE,80%
Brachypteryx sinensis,brachypteryx sinensis,brachypteryx_sinensis,-3.0130091694098837,0.7559545008550731,1.8736053281661795,FALSE,TRUE,TRUE,80%
Oreotrochilus melanogaster,oreotrochilus melanogaster,oreotrochilus_melanogaster,-3.085262940395798,0.3435767980221518,1.8736648644786973,FALSE,TRUE,TRUE,80%
Phainoptila melanoxantha,phainoptila melanoxantha,phainoptila_melanoxantha,2.3596812180046176,-0.041589652908581506,1.87532722177215,FALSE,TRUE,TRUE,80%
Penelope jacquacu,penelope jacquacu,penelope_jacquacu,2.3783355608814305,-0.22583343828282346,1.8757356380391945,FALSE,TRUE,TRUE,80%
Hypsipetes catarmanensis,hypsipetes catarmanensis,hypsipetes_catarmanensis,2.3817097717383695,-0.6741673264957004,1.8757871038420453,FALSE,TRUE,TRUE,80%
Icterus nigrogularis,icterus nigrogularis,icterus_nigrogularis,2.3883274562537222,-0.4801552140697094,1.8769280882963448,FALSE,TRUE,TRUE,80%
Mionectes oleagineus,mionectes oleagineus,mionectes_oleagineus,2.3867039524942655,-0.36717630755174935,1.8770716454237355,FALSE,TRUE,TRUE,80%
Ceyx fallax,ceyx fallax,ceyx_fallax,2.3887402484954112,-0.4856711004307096,1.877507045191863,FALSE,TRUE,TRUE,80%
Pachyramphus homochrous,pachyramphus homochrous,pachyramphus_homochrous,2.3637295876969593,-0.05876820554998426,1.8779501044750204,FALSE,TRUE,TRUE,80%
Dicaeum celebicum,dicaeum celebicum,dicaeum_celebicum,2.38849876638384,-0.3982016939021039,1.8783708155070984,FALSE,TRUE,TRUE,80%
Cercomacra nigricans,cercomacra nigricans,cercomacra_nigricans,2.3895921697791476,-0.44729938196549107,1.8788192181696248,FALSE,TRUE,TRUE,80%
Hylopsar cupreocauda,hylopsar cupreocauda,hylopsar_cupreocauda,2.385165517873289,-0.6554881020106067,1.879064722448949,FALSE,TRUE,TRUE,80%
Pomatorhinus superciliaris,pomatorhinus superciliaris,pomatorhinus_superciliaris,-0.22227042903347033,2.8011410517661397,1.879066753526221,FALSE,TRUE,TRUE,80%
Dendrexetastes rufigula,dendrexetastes rufigula,dendrexetastes_rufigula,2.3818067143734796,-0.23493241523550892,1.8795998540023604,FALSE,TRUE,TRUE,80%
Pseudastur albicollis,pseudastur albicollis,pseudastur_albicollis,2.3881463175460325,-0.3538643907792641,1.879661439649164,FALSE,TRUE,TRUE,80%
Ancistrops strigilatus,ancistrops strigilatus,ancistrops_strigilatus,2.379174742374732,-0.19686639329457356,1.8799423555443513,FALSE,TRUE,TRUE,80%
Aethomyias arfakianus,aethomyias arfakianus,aethomyias_arfakianus,2.3704778342788275,-0.10343151465903759,1.8801622619192553,FALSE,TRUE,TRUE,80%
Ninox punctulata,ninox punctulata,ninox_punctulata,2.3902394237491076,-0.4077682011426201,1.8804739273460913,FALSE,TRUE,TRUE,80%
