tree_tip_label_raw
Icterus_croconotus
Icterus_graceannae
Icterus_pectoralis
Icterus_mesomelas
Icterus_gularis
Icterus_nigrogularis
Icterus_auratus
Icterus_leucopteryx
Icterus_bullockii
Icterus_pustulatus
Icterus_abeillei
Icterus_galbula
Icterus_chrysater
Icterus_graduacauda
Icterus_parisorum
Cacicus_latirostris
Cacicus_oseryi
Cacicus_haemorrhous
Cacicus_chrysonotus
Cacicus_cela
Cacicus_uropygialis
Cacicus_koepckeae
Cacicus_sclateri
Cacicus_chrysopterus
Cacicus_solitarius
Psarocolius_cassini
Psarocolius_guatimozinus
Psarocolius_montezuma
Psarocolius_bifasciatus
Psarocolius_viridis
Psarocolius_decumanus
Psarocolius_angustifrons
Psarocolius_atrovirens
Psarocolius_wagleri
Cassiculus_melanicterus
Amblycercus_holosericeus
Leistes_militaris
Leistes_superciliaris
Leistes_bellicosus
Leistes_defilippii
Leistes_loyca
Sturnella_magna
Sturnella_neglecta
Sturnella_lilianae
Dolichonyx_oryzivorus
Xanthocephalus_xanthocephalus
Teretistris_fernandinae
Teretistris_fornsi
Icteria_virens
Spindalis_dominicensis
Spindalis_portoricensis
Spindalis_nigricephala
Spindalis_zena
Nesospingus_speculiferus
Microligea_palustris
Xenoligea_montana
Phaenicophilus_palmarum
Phaenicophilus_poliocephalus
Calyptophilus_frugivorus
Calyptophilus_tertius
Zeledonia_coronata
Atlapetes_latinuchus
Atlapetes_nigrifrons
Atlapetes_pallidinucha
Atlapetes_leucopterus
Atlapetes_pallidiceps
Atlapetes_nationi
Atlapetes_seebohmi
Atlapetes_schistaceus
Atlapetes_taczanowskii
Atlapetes_blancae
Atlapetes_crassus
Atlapetes_tricolor
Atlapetes_rufigenis
Atlapetes_flaviceps
Atlapetes_fuscoolivaceus
Atlapetes_leucopis
Atlapetes_albiceps
Atlapetes_canigenis
Atlapetes_terborghi
Atlapetes_melanopsis
Atlapetes_forbesi
Atlapetes_personatus
Atlapetes_citrinellus
Atlapetes_fulviceps
Atlapetes_melanolaemus
Atlapetes_rufinucha
Atlapetes_melanocephalus
Atlapetes_semirufus
Atlapetes_albofrenatus
Atlapetes_luteoviridis
Atlapetes_tibialis
Atlapetes_albinucha
Atlapetes_pileatus
Pipilo_erythrophthalmus
Pipilo_maculatus
Pipilo_chlorurus
Pipilo_ocai
Melozone_aberti
Melozone_crissalis
Melozone_fusca
Melozone_albicollis
Melozone_kieneri
Melozone_biarcuata
Melozone_cabanisi
Melozone_leucotis
Melozone_occipitalis
Aimophila_rufescens
Aimophila_ruficeps
Aimophila_notosticta
Pezopetes_capitalis
Torreornis_inexpectata
Ammospiza_caudacuta
Ammospiza_nelsoni
Ammospiza_maritima
Ammospiza_leconteii
Artemisiospiza_belli
Artemisiospiza_nevadensis
Pooecetes_gramineus
Melospiza_georgiana
Melospiza_lincolnii
Melospiza_melodia
Centronyx_bairdii
Xenospiza_baileyi
Centronyx_henslowii
Passerculus_sandwichensis
Oriturus_superciliosus
Junco_bairdi
Junco_phaeonotus
Junco_hyemalis
Junco_insularis
Junco_vulcani
Zonotrichia_albicollis
Zonotrichia_querula
Zonotrichia_atricapilla
Zonotrichia_leucophrys
Zonotrichia_capensis
Passerella_iliaca
Spizelloides_arborea
Arremon_assimilis
Arremon_perijanus
Arremon_torquatus
Arremon_basilicus
Arremon_phygas
Arremon_atricapillus
Arremon_phaeopleurus
Arremon_costaricensis
Arremon_castaneiceps
Arremon_crassirostris
Arremon_brunneinucha
Arremon_virenticeps
Arremon_dorbignii
Arremon_flavirostris
Arremon_aurantiirostris
Arremon_franciscanus
Arremon_semitorquatus
Arremon_axillaris
Arremon_taciturnus
Arremon_schlegeli
Arremon_abeillei
Arremon_nigriceps
Spizella_breweri
Spizella_pusilla
Spizella_wortheni
Spizella_pallida
Spizella_atrogularis
Spizella_passerina
Amphispiza_bilineata
Amphispizopsis_quinquestriata
Calamospiza_melanocorys
Chondestes_grammacus
Chlorospingus_inornatus
Chlorospingus_semifuscus
Chlorospingus_tacarcunae
Chlorospingus_flavopectus
Chlorospingus_pileatus
Chlorospingus_canigularis
Chlorospingus_flavigularis
Chlorospingus_parvirostris
Oreothraupis_arremonops
Peucaea_aestivalis
Peucaea_cassinii
Peucaea_botterii
Peucaea_humeralis
Peucaea_mystacalis
Peucaea_ruficauda
Peucaea_carpalis
Peucaea_sumichrasti
Rhynchospiza_dabbenei
Rhynchospiza_strigiceps
Rhynchospiza_stolzmanni
Ammodramus_aurifrons
Ammodramus_humeralis
Ammodramus_savannarum
Arremonops_chloronotus
Arremonops_rufivirgatus
Arremonops_conirostris
Arremonops_tocuyensis
Emberiza_caesia
Emberiza_hortulana
Emberiza_cineracea
Emberiza_buchanani
Emberiza_citrinella
Emberiza_leucocephalos
Emberiza_stewarti
Emberiza_cirlus
Emberiza_cia
Emberiza_godlewskii
Emberiza_cioides
Emberiza_jankowskii
Emberiza_koslowi
Emberiza_fucata
Emberiza_calandra
Emberiza_bruniceps
Emberiza_melanocephala
Emberiza_lathami
Emberiza_affinis
Emberiza_personata
Emberiza_spodocephala
Emberiza_sulphurata
Emberiza_pusilla
Emberiza_rustica
Emberiza_aureola
Emberiza_rutila
Emberiza_tristrami
Emberiza_variabilis
Emberiza_chrysophrys
Emberiza_pallasi
Emberiza_schoeniclus
Emberiza_yessoensis
Emberiza_elegans
Emberiza_siemsseni
Emberiza_goslingi
Emberiza_tahapisi
Emberiza_sahari
Emberiza_striolata
Emberiza_socotrana
Emberiza_impetuani
Emberiza_capensis
Emberiza_flaviventris
Emberiza_poliopleura
Emberiza_cabanisi
Plectrophenax_hyperboreus
Plectrophenax_nivalis
Rhynchophanes_mccownii
Calcarius_lapponicus
Calcarius_ornatus
Calcarius_pictus
Rhodinocichla_rosea
Spinus_crassirostris
Spinus_siemiradzkii
Spinus_uropygialis
Spinus_magellanicus
Spinus_yarrellii
Spinus_spinescens
Spinus_atratus
Spinus_olivaceus
Spinus_barbatus
Spinus_cucullatus
Spinus_xanthogastrus
Spinus_notatus
Spinus_atriceps
Spinus_pinus
Spinus_dominicensis
Spinus_spinus
Spinus_psaltria
Spinus_tristis
Spinus_lawrencei
Spinus_thibetanus
Serinus_canicollis
Serinus_nigriceps
Serinus_flavivertex
Serinus_alario
Serinus_pusillus
Serinus_syriacus
Serinus_canaria
Serinus_serinus
Carduelis_caniceps
Carduelis_carduelis
Carduelis_citrinella
Carduelis_corsicana
Chrysocorythus_estherae
Chrysocorythus_mindanensis
Loxia_curvirostra
Loxia_sinesciuris
Loxia_scotica
Loxia_pytyopsittacus
Loxia_leucoptera
Loxia_megaplaga
Acanthis_flammea
Linaria_cannabina
Linaria_yemenensis
Linaria_johannis
Linaria_flavirostris
Crithagra_atrogularis
Crithagra_xanthopygia
Crithagra_reichenowi
Crithagra_xantholaema
Crithagra_flavigula
Crithagra_koliensis
Crithagra_rothschildi
Crithagra_leucopygia
Crithagra_citrinipectus
Crithagra_dorsostriata
Crithagra_mozambica
Crithagra_frontalis
Crithagra_hyposticta
Crithagra_citrinelloides
Crithagra_scotops
Crithagra_symonsi
Crithagra_totta
Crithagra_capistrata
Crithagra_concolor
Crithagra_rufobrunnea
Crithagra_canicapilla
Crithagra_gularis
Crithagra_leucoptera
Crithagra_mennelli
Crithagra_flaviventris
Crithagra_sulphurata
Crithagra_striatipectus
Crithagra_tristriata
Crithagra_reichardi
Crithagra_albogularis
Crithagra_buchanani
Crithagra_donaldsoni
Crithagra_burtoni
Crithagra_melanochroa
Crithagra_whytii
Crithagra_menachensis
Crithagra_striolata
Crithagra_ankoberensis
Linurgus_olivaceus
Chloris_monguilloti
Chloris_spinoides
Chloris_ambigua
Chloris_sinica
Chloris_chloris
Rhynchostruthus_louisae
Rhynchostruthus_percivali
Rhynchostruthus_socotranus
Rhodospiza_obsoleta
Haemorhous_cassinii
Haemorhous_purpureus
Haemorhous_mexicanus
Leucosticte_atrata
Leucosticte_tephrocotis
Leucosticte_australis
Leucosticte_arctoa
Leucosticte_brandti
Leucosticte_nemoricola
Procarduelis_nipalensis
Callacanthis_burtoni
Pyrrhoplectes_epauletta
Agraphospiza_rubescens
Bucanetes_githagineus
Bucanetes_mongolicus
Rhodopechys_sanguineus
Pyrrhula_erythaca
Pyrrhula_erythrocephala
Pyrrhula_owstoni
Pyrrhula_aurantiaca
Pyrrhula_murina
Pyrrhula_pyrrhula
Pyrrhula_leucogenis
Pyrrhula_nipalensis
Pinicola_enucleator
Chlorodrepanis_flava
Hemignathus_wilsoni
Chlorodrepanis_virens
Loxops_coccineus
Loxops_caeruleirostris
Loxops_mana
Chlorodrepanis_stejnegeri
Magumma_parva
Pseudonestor_xanthophrys
Drepanis_coccinea
Himatione_sanguinea
Palmeria_dolei
Telespiza_cantans
Telespiza_ultima
Loxioides_bailleui
Paroreomyza_montana
Paroreomyza_maculata
Oreomystis_bairdi
Carpodacus_dubius
Carpodacus_thura
Carpodacus_trifasciatus
Carpodacus_roseus
Carpodacus_sibiricus
Carpodacus_puniceus
Carpodacus_subhimachalus
Carpodacus_roborowskii
Carpodacus_sillemi
Carpodacus_stoliczkae
Carpodacus_synoicus
Carpodacus_formosanus
Carpodacus_vinaceus
Carpodacus_rodopeplus
Carpodacus_rodochroa
Carpodacus_verreauxii
Carpodacus_edwardsii
Carpodacus_davidianus
Carpodacus_pulcherrimus
Carpodacus_waltoni
Carpodacus_grandis
Carpodacus_rhodochlamys
Carpodacus_rubicilla
Carpodacus_rubicilloides
Carpodacus_erythrinus
Carpodacus_sipahi
Mycerobas_affinis
Mycerobas_icterioides
Mycerobas_melanozanthos
Mycerobas_carnipes
Hesperiphona_abeillei
Hesperiphona_vespertina
Eophona_migratoria
Eophona_personata
Coccothraustes_coccothraustes
Euphonia_finschi
Euphonia_luteicapilla
Euphonia_chlorotica
Euphonia_plumbea
Euphonia_affinis
Euphonia_godmani
Euphonia_jamaica
Euphonia_concinna
Euphonia_saturata
Euphonia_trinitatis
Euphonia_laniirostris
Euphonia_violacea
Euphonia_hirundinacea
Euphonia_chalybea
Euphonia_minuta
Euphonia_chrysopasta
Euphonia_pectoralis
Euphonia_rufiventris
Euphonia_cayennensis
Euphonia_mesochrysa
Euphonia_anneae
Euphonia_xanthogaster
Euphonia_fulvicrissa
Euphonia_gouldi
Euphonia_imitans
Chlorophonia_musica
Chlorophonia_sclateri
Chlorophonia_flavifrons
Chlorophonia_elegantissima
Chlorophonia_cyanocephala
Chlorophonia_callophrys
Chlorophonia_occipitalis
Chlorophonia_flavirostris
Chlorophonia_cyanea
Chlorophonia_pyrrhophrys
Fringilla_canariensis
Fringilla_maderensis
Fringilla_moreletti
Fringilla_spodiogenys
Fringilla_coelebs
Fringilla_polatzeki
Fringilla_teydea
Fringilla_montifringilla
Anthus_petrosus
Anthus_spinoletta
Anthus_pratensis
Anthus_japonicus
Anthus_rubescens
Anthus_cervinus
Anthus_roseatus
Anthus_gutturalis
Anthus_ruficollis
Anthus_hodgsoni
Anthus_trivialis
Anthus_nilghiriensis
Anthus_gustavi
Anthus_chacoensis
Anthus_chii
Anthus_peruvianus
Anthus_spragueii
Anthus_brevirostris
Anthus_furcatus
Anthus_antarcticus
Anthus_correndera
Anthus_nattereri
Anthus_bogotensis
Anthus_hellmayri
Macronyx_capensis
Macronyx_fuelleborni
Macronyx_croceus
Macronyx_flavicollis
Macronyx_aurantiigula
Macronyx_sharpei
Hemimacronyx_chloris
Macronyx_ameliae
Tmetothylacus_tenellus
Anthus_caffer
Anthus_sokokensis
Anthus_brachyurus
Anthus_leucophrys
Anthus_melindae
Anthus_cinnamomeus
Anthus_crenatus
Anthus_lineiventris
Anthus_richardi
Anthus_rufulus
Anthus_hoeschi
Anthus_australis
Anthus_novaeseelandiae
Anthus_nicholsoni
Anthus_nyassae
Anthus_pallidiventris
Anthus_vaalensis
Anthus_berthelotii
Anthus_campestris
Anthus_similis
Anthus_godlewskii
Anthus_sylvanus
Macronyx_grimwoodi
Motacilla_grandis
Motacilla_samveasnae
Motacilla_alba
Motacilla_aguimp
Motacilla_maderaspatensis
Motacilla_citreola
Motacilla_tschutschensis
Motacilla_flava
Motacilla_cinerea
Motacilla_bocagii
Motacilla_capensis
Motacilla_clara
Motacilla_flaviventris
Dendronanthus_indicus
Passer_domesticus
Passer_pyrrhonotus
Passer_italiae
Passer_castanopterus
Passer_hispaniolensis
Passer_hemileucus
Passer_insularis
Passer_flaveolus
Passer_euchlorus
Passer_luteus
Passer_moabiticus
Passer_simplex
Passer_zarudnyi
Passer_ammodendri
Passer_iagoensis
Passer_montanus
Passer_cinnamomeus
Passer_rufocinctus
Passer_shelleyi
Passer_cordofanicus
Passer_motitensis
Passer_eminibey
Passer_melanurus
Passer_diffusus
Passer_suahelicus
Passer_gongonensis
Passer_swainsonii
Passer_griseus
Gymnoris_pyrgita
Gymnoris_xanthocollis
Gymnoris_dentata
Gymnoris_superciliaris
Pyrgilauda_blanfordi
Pyrgilauda_davidiana
Pyrgilauda_ruficollis
Pyrgilauda_theresae
Onychostruthus_taczanowskii
