species_original,species_clean,tree_label,PC1_thermal,PC2_precipitation,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12
Rhopias gularis,rhopias gularis,rhopias_gularis,-0.4620751781054523,0.06648236314707553,0.4620751781054523,0.31775440097734764,0.38831637285707543,0.06648236314707553,0.18304501632070086,-0.05019366865789018,0.07278641150410449,0.06367651035624625,0.0016211087914341702,0.009544071311612294,1.6222458053856114e-5,2.0398812502550952e-17
Megastictus margaritatus,megastictus margaritatus,megastictus_margaritatus,2.9345048059448513,-0.6543473154286229,-2.9345048059448513,-0.7026557899136164,-0.39133643485072805,-0.6543473154286229,0.09072276866971801,-0.04637998750701719,0.07450211508660169,0.009931340304940311,-0.00881774412021196,-3.633006160122629e-4,7.819547233384932e-7,-6.059194986936925e-16
Thamnomanes ardesiacus,thamnomanes ardesiacus,thamnomanes_ardesiacus,2.8006432514415565,-0.5578264214565637,-2.8006432514415565,-0.4671827163819787,-0.411329541680091,-0.5578264214565637,0.021461409922589547,-0.02016387027545105,0.012205967403121446,-0.011983220385488021,-0.007215550540728094,-0.003200624167576891,-3.1783001798179577e-6,-5.167427160648543e-16
Thamnomanes saturninus,thamnomanes saturninus,thamnomanes_saturninus,2.339535894814656,-0.125202448712313,-2.339535894814656,0.18188357313680992,-0.1572639639210133,-0.125202448712313,0.09815439957713165,-0.03401636108588218,0.08104500330374112,-0.0299028375659364,-0.020804891768331318,0.007185897578967681,1.7692957085220094e-5,-8.347759365717946e-18
Thamnomanes caesius,thamnomanes caesius,thamnomanes_caesius,2.8383445156323943,-0.805736756760607,-2.8383445156323943,-0.4117733522828156,-0.6020721522789371,-0.805736756760607,-0.1932745806050847,-0.08235381515179968,-0.040274504192025745,-0.013668565210012988,-0.023785728909632927,-3.583450634502833e-4,-9.108679498653011e-6,-6.680314938025157e-16
Thamnomanes schistogynus,thamnomanes schistogynus,thamnomanes_schistogynus,1.532783523811167,0.6454341867920603,-1.532783523811167,0.8204553560086527,0.3359693201763142,0.6454341867920603,0.41247414554415895,0.043188475205606744,0.1518967737422559,-0.0329539285960863,-0.010505976161348865,9.816758630247174e-4,2.8264785043712765e-5,7.447302752477233e-16
Xenornis setifrons,xenornis setifrons,xenornis_setifrons,4.230439410626514,-1.1452960892669322,-4.230439410626514,-2.2596826528818905,-0.6746017636538785,-1.1452960892669322,-0.1572381506532943,-0.11914256887058833,-0.1831080138468366,0.07655688150344174,0.017592762553406024,0.0014288020316584828,8.14881677527081e-5,-1.7484467623374422e-15
Isleria guttata,isleria guttata,isleria_guttata,2.886115764323445,-0.6257862967129951,-2.886115764323445,-0.30872406307399153,-0.6279500046865765,-0.6257862967129951,-0.22450219833755222,-0.0304219780679813,-0.0950153402890669,-0.035256549983536854,-0.011005128420278284,-0.002300283307719506,3.2110297058599366e-6,-6.523209817505929e-16
Isleria hauxwelli,isleria hauxwelli,isleria_hauxwelli,2.4577507700638024,-0.3936295082714868,-2.4577507700638024,-0.06253788576729018,-0.3095699792185135,-0.3936295082714868,-0.0019496392046096447,-0.05622542004108519,0.046070010918309735,-0.013634888326397508,-0.023068252510515485,0.0019033431927353514,5.960565991844076e-6,-3.190469375685085e-16
Drymophila caudata,drymophila caudata,drymophila_caudata,0.21639565022507193,-0.3356121974450157,-0.21639565022507193,-0.8745815921795483,1.5663387045384123,-0.3356121974450157,-0.07572490828236582,0.004018501630342223,0.078975024538744,0.0019730297175218066,8.219045338435602e-4,-0.01074466328269127,6.84346135506402e-5,-1.830438071155469e-16
Drymophila hellmayri,drymophila hellmayri,drymophila_hellmayri,0.57110874381547,0.9763942427149664,-0.57110874381547,-0.0873244474976917,1.2892628150811847,0.9763942427149664,-0.06619805795103939,0.08336450726849606,-0.03543029970411075,-0.03232199643513649,0.013006591970718314,0.007235201107817495,6.774137498150841e-6,5.873420526537738e-16
Drymophila striaticeps,drymophila striaticeps,drymophila_striaticeps,1.092113195529413,-0.12326337519329182,-1.092113195529413,-1.179759676235992,0.7531638261847836,-0.12326337519329182,0.055269483343557954,0.02724945377771953,0.18553408040237918,0.02035819954159938,0.007619065325119313,8.010714147236687e-5,-3.6830178263543382e-6,-1.87454444978544e-16
Drymophila klagesi,drymophila klagesi,drymophila_klagesi,0.2902491820804317,0.3065135666471889,-0.2902491820804317,0.7593522717681407,1.2819363740046708,0.3065135666471889,0.10677913377668839,0.014749153766443122,0.039124833262060135,-0.036175850996143406,-0.010963597463794932,0.0034873136616094796,6.586771757812758e-6,5.691788349187062e-16
Drymophila devillei,drymophila devillei,drymophila_devillei,2.0008739840132272,0.04907854643709661,-2.0008739840132272,0.37825894165087465,-0.13341119983578323,0.04907854643709661,0.024528153230329384,-0.04142105074340063,0.08753492880911179,-0.026911030638737274,-0.031786849803750974,0.005005398415670956,1.5134581846687035e-5,8.254307225131643e-17
Drymophila ferruginea,drymophila ferruginea,drymophila_ferruginea,-0.10492479720159532,0.454988603399225,0.10492479720159532,0.7443234141650207,0.4503359351004582,0.454988603399225,0.12407498568550819,-0.06111782466393425,0.0038677673383414046,0.014931957157540079,-0.010067808065649277,0.006864506776819372,-6.367010497885153e-6,3.463492790062214e-16
Drymophila rubricollis,drymophila rubricollis,drymophila_rubricollis,-0.4967515703443063,-0.3398128066399335,0.4967515703443063,0.04252636284971319,0.18609363450204572,-0.3398128066399335,0.27268289304856336,-0.05302814951534156,0.114743805675182,0.07858618003638859,0.030953208045396776,0.010655846099342762,4.200764867929008e-5,-2.2714635127958575e-16
Drymophila malura,drymophila malura,drymophila_malura,-0.45246387144031547,-0.10823006924713456,0.45246387144031547,0.16473774757252485,0.1918032159508618,-0.10823006924713456,0.21537805751806974,-0.004977045103547872,0.08632406440032961,0.06039530710467208,0.013405307802920572,0.010241236661572674,2.3263564284768642e-5,-4.680958537536884e-17
Drymophila genei,drymophila genei,drymophila_genei,-0.3858087432239469,0.9358155219630448,0.3858087432239469,0.11103221113318797,0.692699571894858,0.9358155219630448,0.02975935881276868,-0.02325723993710375,0.04585430857826684,-0.030982340985473922,-0.025662557045927077,0.004081910913229866,2.2128906124299592e-5,6.366446615521527e-16
Drymophila ochropyga,drymophila ochropyga,drymophila_ochropyga,-0.37878997893291677,0.3013544543675107,0.37878997893291677,0.4613996026837926,0.4876712998176883,0.3013544543675107,0.11125253293797725,-0.06014979329281516,0.0309105381241295,0.02543550933785066,-4.06479549664083e-4,0.007681555461749346,-9.91130197286972e-7,2.318342137204835e-16
Hypocnemis rondoni,hypocnemis rondoni,hypocnemis_rondoni,3.194907918897062,-1.2923420314238498,-3.194907918897062,-0.6888059376668387,-0.7595109016975052,-1.2923420314238498,-0.3798608988434364,-0.20496927318137942,-0.030657532711726686,0.03203006726475559,-0.018271994616124082,0.01174491732222202,9.193296062642479e-6,-1.3633515457178741e-15
Hypocnemis striata,hypocnemis striata,hypocnemis_striata,3.095395806083728,-1.4468966922971438,-3.095395806083728,-0.57675222319008,-0.8840739502497501,-1.4468966922971438,-0.5283985732077671,-0.19033333228079355,-0.14284053565107444,-0.0012537222386118526,-0.05152435153533788,-0.0024107322429175035,-3.131549890962569e-5,-1.4157112131219914e-15
Hypocnemis ochrogyna,hypocnemis ochrogyna,hypocnemis_ochrogyna,1.0185637016094187,0.9571907261620201,-1.0185637016094187,1.2758971263685488,0.11458223470903599,0.9571907261620201,0.1316112119952832,0.017017958644247898,0.22107429862769748,-0.054759532642457996,-0.027600546874518343,0.01530880406320501,1.1360234731523811e-5,8.925935052659395e-16
Hypocnemis peruviana,hypocnemis peruviana,hypocnemis_peruviana,2.025573393013753,0.17884097929309728,-2.025573393013753,0.37910602524983816,0.16654893855611236,0.17884097929309728,0.4013141985252685,0.028337761480771013,0.15072030829373048,-0.028041723191761504,-0.00662166408374483,0.0022522687753470452,2.448779199057425e-5,3.9626251828192755e-16
Hypocnemis cantator,hypocnemis cantator,hypocnemis_cantator,2.6533158938447126,-0.3563590424720627,-2.6533158938447126,-0.007863286303683794,-0.5734604602249703,-0.3563590424720627,-0.16445429845774687,0.014282120628539239,-0.06588339107285553,-0.07661751224628752,-0.008311638616485933,0.0029772013025891253,1.5084008059501973e-5,-1.8347592116975485e-16
Hypocnemis flavescens,hypocnemis flavescens,hypocnemis_flavescens,3.45592031871472,-1.090819542257164,-3.45592031871472,-1.4723856042105679,-0.7744165723383243,-1.090819542257164,-0.23808328326151026,-0.07550304036036418,-0.03356852346920062,0.0360287184438071,-0.009304951266632305,-0.011089326850854479,-5.5679155193175165e-5,-1.3571795243728396e-15
Hypocnemis subflava,hypocnemis subflava,hypocnemis_subflava,1.282556353764642,0.9731786480097386,-1.282556353764642,0.6291164171932009,0.11053740865959168,0.9731786480097386,0.30235670483061017,0.046218484869231406,0.16463588768647017,-0.004736900924783553,-0.022031518970363977,-0.001283192033276393,1.625945946417464e-5,6.813642475592444e-16
Hypocnemis hypoxantha,hypocnemis hypoxantha,hypocnemis_hypoxantha,2.923139320813402,-0.7385072452736503,-2.923139320813402,-0.668609147704624,-0.3371008088358333,-0.7385072452736503,0.1637763952539006,-0.03866759909066473,0.0633761876165737,0.011773426054945555,-0.006642851179153836,-0.0037519636343759572,-1.4233819736062574e-5,-5.680895454013289e-16
Drymophila squamata,drymophila squamata,drymophila_squamata,0.03711975233333618,0.22372510561046022,-0.03711975233333618,1.117623939147646,0.4891780004455739,0.22372510561046022,0.15500292873448676,-0.10812203301893662,-0.05078557407913381,-0.009462842041189582,-0.008388028288554897,0.005268145019233142,-3.428689826827255e-6,3.484974647937721e-16
Sciaphylax castanea,sciaphylax castanea,sciaphylax_castanea,2.917761254461935,-1.0839368758655195,-2.917761254461935,-0.960250066960546,-0.36514062484906173,-1.0839368758655195,0.33536734630956067,-0.03215966738597816,0.21179134231901664,0.03718372302041088,0.024874345382331062,-0.0026363377589031923,2.260336390725252e-5,-8.472621300560669e-16
Sciaphylax hemimelaena,sciaphylax hemimelaena,sciaphylax_hemimelaena,1.8235864060554527,0.2180337013703347,-1.8235864060554527,0.5152557969796675,0.014448467376810692,0.2180337013703347,0.11609183343862713,-0.018624569152949053,0.1064063475690447,-0.02930039018983206,-0.022275486001901653,0.004364093991156357,1.956472109285142e-5,2.4935884487070504e-16
Cercomacroides parkeri,cercomacroides parkeri,cercomacroides_parkeri,1.3599626363962953,-0.09611598576712439,-1.3599626363962953,-1.0082225846717194,0.8512368673978291,-0.09611598576712439,0.08685364751252504,0.02327688486338281,0.13299140341052296,-0.03767589689827964,0.008338695759990926,0.0021703769213596456,2.336325087668002e-5,3.8501146934452046e-17
Cercomacroides tyrannina,cercomacroides tyrannina,cercomacroides_tyrannina,2.930554912563649,-0.5346659028572266,-2.930554912563649,-0.5913632870373272,-0.5778615324319639,-0.5346659028572266,-0.1293100538116148,-0.01969535300238819,-0.050613078003021957,-0.0169787028658075,-0.013217260644895057,-0.0035260674987427363,-4.7454808075881e-6,-6.137281703883691e-16
Cercomacroides serva,cercomacroides serva,cercomacroides_serva,1.8673675689805753,0.18959643065780166,-1.8673675689805753,0.352149901410643,0.2060357204609707,0.18959643065780166,0.37473164674535986,0.026068724363436338,0.16280709617522376,-0.014628198311581395,-6.501659989559755e-4,0.0013301954787156033,1.9638343957425456e-5,3.405077505773697e-16
Cercomacroides laeta,cercomacroides laeta,cercomacroides_laeta,3.0326644028268106,-1.0723042110109,-3.0326644028268106,-0.35472848188457884,-0.6734196756373261,-1.0723042110109,-0.5595908161408389,-0.1434465216074693,-0.2733928423018648,0.024476587022643766,-0.01162937122241439,-0.004921459697746032,-2.9042144523571686e-5,-1.218572807932163e-15
Cercomacroides fuscicauda,cercomacroides fuscicauda,cercomacroides_fuscicauda,1.6279751954355914,0.5437715313295839,-1.6279751954355914,0.6652928288722508,0.2709254588005104,0.5437715313295839,0.3987098567923956,0.03829913716064628,0.14917759608739106,-0.025799294274012605,-0.012764253704616616,1.6180945598766018e-4,3.155341210743873e-5,6.214848854198545e-16
Cercomacroides nigrescens,cercomacroides nigrescens,cercomacroides_nigrescens,2.3167685571605157,-0.44664356377192016,-2.3167685571605157,0.1234628687715606,-0.3884480173005406,-0.44664356377192016,-0.14642357885867804,-0.08225105612691011,0.0320957590523685,-0.03291431820550256,-0.030850228996720446,0.006042784051878524,3.5623319468455034e-6,-3.8505980550316273e-16
Cercomacra carbonaria,cercomacra carbonaria,cercomacra_carbonaria,2.9279926914903434,-1.1659520305798146,-2.9279926914903434,-0.11995328647609474,-0.6285446290405124,-1.1659520305798146,-0.437907174201132,-0.12407376605706026,-0.2847743099498818,0.03394354561476009,-0.027347960962916,-0.02229753673424531,1.089391990942994e-4,-1.1792659794842817e-15
Cercomacra nigricans,cercomacra nigricans,cercomacra_nigricans,2.3895921697791476,-0.44729938196549107,-2.3895921697791476,0.03970867856566363,-0.04825809310803482,-0.44729938196549107,0.0024487571656363646,-0.062409557973326146,-0.054408137850941,0.005162571740557452,-0.013715478304595907,0.005444267986596939,1.789898051423433e-5,-4.016083627383556e-16
Cercomacra ferdinandi,cercomacra ferdinandi,cercomacra_ferdinandi,2.537725961204714,-1.40156632726662,-2.537725961204714,0.5422713455972172,-1.0170207273572252,-1.40156632726662,-0.49371306560065487,-0.2119088588646164,-0.12614995959825342,-0.06607537765549293,-0.058076050237771265,0.0033364106903846407,-2.6951738317933263e-5,-1.0155080116435428e-15
Cercomacra melanaria,cercomacra melanaria,cercomacra_melanaria,0.6435676409582819,0.7290760043599805,-0.6435676409582819,1.5747873576760618,-0.0499601968099206,0.7290760043599805,0.21583386076605987,-0.02932249720874356,0.12951415341163858,0.024097799273662728,-0.020272930276233395,-0.005086566488548114,-1.0988805055104966e-5,5.76097098195115e-16
Cercomacra cinerascens,cercomacra cinerascens,cercomacra_cinerascens,2.5941995065782977,-0.4656530967896831,-2.5941995065782977,-0.2078438462456784,-0.3971756099812398,-0.4656530967896831,-0.05791725151154097,-0.04821622768107903,0.011254800519759205,-0.015556627056318438,-0.020501996485123394,-3.3705485433482396e-5,-6.013547198021851e-7,-4.0639495762862873e-16
Cercomacra brasiliana,cercomacra brasiliana,cercomacra_brasiliana,-0.20294271675952202,0.41621127415466047,0.20294271675952202,1.3685217365144617,0.5872633339651107,0.41621127415466047,0.046071684790420904,-0.10306607479546016,-0.0396076449183564,-0.024489201844975998,-0.015862511095652038,-0.0019211603160292291,-1.747478315530404e-5,4.679672245072354e-16
Cercomacra manu,cercomacra manu,cercomacra_manu,1.4242130339921923,0.5181235991245708,-1.4242130339921923,0.8816384113273743,0.1331654491043839,0.5181235991245708,0.16522447463557474,-0.003368526367470219,0.12422832967621372,-0.03346756385609788,-0.03148377640522898,0.0012111437915909194,5.243844653366813e-6,5.383650458829185e-16
Rhegmatorhina berlepschi,rhegmatorhina berlepschi,rhegmatorhina_berlepschi,2.9126048048243893,-1.3218115641735229,-2.9126048048243893,-0.06761038151197939,-0.6113854257276109,-1.3218115641735229,-0.29655911767624726,-0.1329292077523647,-0.1826601342752625,0.013299832286456155,0.0013064531494657973,0.008259277470222265,-3.805395311827301e-5,-1.2375110061152465e-15
Rhegmatorhina hoffmannsi,rhegmatorhina hoffmannsi,rhegmatorhina_hoffmannsi,2.6080132703329886,-0.8449473027351884,-2.6080132703329886,-0.09846851200710155,-0.5771332021311973,-0.8449473027351884,-0.2946579168174917,-0.14899795042578418,0.016351775540261793,-3.668879024529223e-5,-0.034354566974277016,0.010687592427046078,-1.9053589895375608e-5,-7.865012991087971e-16
Rhegmatorhina gymnops,rhegmatorhina gymnops,rhegmatorhina_gymnops,2.760771443166518,-1.27711705973427,-2.760771443166518,-0.25247117301406835,-0.40767732156056463,-1.27711705973427,-0.564613474974012,-0.19559825609388556,-0.2982527639502944,0.04023224412714575,-0.025469584044076593,-6.928518985268716e-5,7.961004759875718e-7,-1.4396146303322484e-15
Rhegmatorhina melanosticta,rhegmatorhina melanosticta,rhegmatorhina_melanosticta,1.9946575060552585,0.19565684178568157,-1.9946575060552585,0.3333697898710555,0.16899132732512856,0.19565684178568157,0.389511714822139,0.02952973257170296,0.15059654940531644,-0.022059514043978788,-0.0054250054896837355,0.002095152071351553,2.8360291328954768e-5,3.503884815720895e-16
Rhegmatorhina cristata,rhegmatorhina cristata,rhegmatorhina_cristata,3.192637915181987,-0.7997402218125431,-3.192637915181987,-0.9208466670429741,-0.3505308910346367,-0.7997402218125431,0.2768712890035393,-0.013168840664499634,0.06793999990901635,0.010964296262009536,-0.005471538437909601,-0.00856086034495444,-1.344279991486234e-4,-6.561643649836742e-16
Gymnopithys bicolor,gymnopithys bicolor,gymnopithys_bicolor,3.5870922678232033,-0.08310450482619888,-3.5870922678232033,-1.455804643921116,-0.6462098221367449,-0.08310450482619888,0.21823175696043698,0.04384831248011839,0.10566930293382192,-0.016119081388202693,5.793639001504193e-4,0.006551312549806185,3.232603579564942e-5,-2.9247816217242497e-16
Gymnopithys leucaspis,gymnopithys leucaspis,gymnopithys_leucaspis,3.044099323101469,-0.7165734529492787,-3.044099323101469,-0.841493741522735,-0.3331156232301006,-0.7165734529492787,0.31428140577103314,-0.008042858535343663,0.11702988231944861,0.012741863029792458,7.226111011753004e-4,-0.00463944106711766,-1.5766885057992143e-5,-4.634178399382005e-16
Gymnopithys rufigula,gymnopithys rufigula,gymnopithys_rufigula,2.9164482858736407,-0.6496743871541504,-2.9164482858736407,-0.4456915855222083,-0.647756448340242,-0.6496743871541504,-0.25554313561103065,-0.035099104958846584,-0.08926675139386867,-0.031016862199466904,-0.012671256085007286,-0.002979995541854701,-5.086050319072676e-7,-6.15259472927706e-16
Oneillornis lunulatus,oneillornis lunulatus,oneillornis_lunulatus,2.668016148982019,-0.8214560908535409,-2.668016148982019,-0.5126731151177863,-0.14681019380801447,-0.8214560908535409,0.3586240824964338,-0.035071126115888,0.15697646179504335,0.030788827164113696,0.03128865799586648,-4.4828169325381506e-4,3.4826138914244794e-5,-5.469497402503792e-16
Oneillornis salvini,oneillornis salvini,oneillornis_salvini,1.6646122645266113,0.6693600460543634,-1.6646122645266113,0.8284696671404028,0.3129822483363484,0.6693600460543634,0.41620421790920276,0.05122121233389183,0.14931692440040895,-0.045407143337160054,-0.015658874281798862,0.004454736593142335,4.101345134081673e-5,7.912757543933058e-16
Phlegopsis borbae,phlegopsis borbae,phlegopsis_borbae,3.0666171628988277,-1.4068119533734316,-3.0666171628988277,-0.3657924684539787,-0.6998372273159366,-1.4068119533734316,-0.31703562847456573,-0.17043814105766994,-0.10739067193467378,0.023627235199248416,-0.022278676265937186,0.006970344264821904,-3.669494265107176e-5,-1.1790831660010093e-15
Phlegopsis nigromaculata,phlegopsis nigromaculata,phlegopsis_nigromaculata,2.3691139914472994,-0.26486237178700334,-2.3691139914472994,0.06969434849601554,-0.2545315699836505,-0.26486237178700334,0.010458670377514138,-0.0493788662468831,0.035592952229716555,-0.013142378883534972,-0.025109366186260366,0.0021182681902859506,4.9692318647723706e-6,-1.9160099141096159e-16
Phlegopsis erythroptera,phlegopsis erythroptera,phlegopsis_erythroptera,2.582375649797922,-0.16455389367206621,-2.582375649797922,-0.22842188055858112,-0.08203498541821168,-0.16455389367206621,0.3377386005313882,0.01670188298932763,0.11393122306645052,-0.013020205362570918,-0.006926223213291395,-8.670352066522078e-4,4.248180447802906e-6,2.6480347670652862e-17
Willisornis poecilinotus,willisornis poecilinotus,willisornis_poecilinotus,2.4915606602522957,-0.28302724534508206,-2.4915606602522957,-0.16514826486901335,-0.2831685422088613,-0.28302724534508206,0.052640581619270356,-0.017742314633873667,0.052493270838055245,-0.018978102614359737,-0.014470711721448521,4.971705982726099e-4,3.9247634862408496e-06,-1.9699563588478234e-16
Willisornis vidua,willisornis vidua,willisornis_vidua,3.263977964283927,-1.4461802947970621,-3.263977964283927,-0.5327142367585606,-1.0094226159995723,-1.4461802947970621,-0.7033779394138991,-0.1968913762220996,-0.2762345570010892,0.008855331696314667,-0.03305391279724556,-0.007221062500836775,-4.1229186361668564e-5,-1.5985148282875214e-15
Pithys albifrons,pithys albifrons,pithys_albifrons,2.9687111501463703,-0.724735702552932,-2.9687111501463703,-0.6759252089054256,-0.5298147235608294,-0.724735702552932,-0.05088884041201747,-0.030327872456361097,-0.006941425553176178,-0.006383567472657637,-0.009269341801026412,-0.004302705960730604,-1.1809646149322964e-5,-6.693709474514048e-16
Pithys castaneus,pithys castaneus,pithys_castaneus,2.1363969945711982,-0.584283938940623,-2.1363969945711982,0.1628779672652499,0.1906056232402357,-0.584283938940623,0.477280537661994,-0.019728145232450398,0.15323082461370435,0.02540076191632352,0.002793391444267213,0.004702186580400102,4.6303874171549407e-4,-1.452657398334215e-16
Phaenostictus mcleannani,phaenostictus mcleannani,phaenostictus_mcleannani,3.9862303246890987,-0.25147661477850564,-3.9862303246890987,-1.7969416034883692,-0.8588343675210736,-0.25147661477850564,0.2612430304465151,0.04412438250766548,0.11046155650709925,-0.009626519856804744,0.007507531609843844,0.0037537707316740946,3.5736302689483515e-5,-4.526404173771409e-16
Hafferia immaculata,hafferia immaculata,hafferia_immaculata,0.9649016369113214,0.25446522979003366,-0.9649016369113214,-0.2621224977600801,0.8767047369245851,0.25446522979003366,0.09944719823997832,0.040363237563904544,0.17184539292648204,-0.04687022557828795,0.010064070960837532,0.006496550222566048,1.5886181112239636e-5,3.778816422867617e-16
Hafferia zeledoni,hafferia zeledoni,hafferia_zeledoni,3.590378266466152,-0.15214471630117565,-3.590378266466152,-2.173482091495332,-0.4708531816505893,-0.15214471630117565,0.2601797439864427,0.062325776075587376,0.1662619006844677,-7.046471135732569e-5,-0.0016964118460845146,0.012236338177577714,4.183958999616384e-5,-5.447513260022051e-16
Hafferia fortis,hafferia fortis,hafferia_fortis,2.271526075925729,0.027500473961124972,-2.271526075925729,0.02203774429020073,0.040807146887001156,0.027500473961124972,0.37290320490681433,0.027455558583588037,0.1433352932313945,-0.016063909209697903,-0.004882268210968163,1.4252555766879775e-5,2.4813583626285772e-5,1.9595144698710233e-16
Percnostola arenarum,percnostola arenarum,percnostola_arenarum,2.28295314369452,-0.5178001084670265,-2.28295314369452,0.05853892168327835,0.19237500211931952,-0.5178001084670265,0.6116463741099294,-0.017216988211323857,0.20340183424219252,-0.0082511605333506,0.01427674998986943,0.0011906736227101184,-2.258629192616968e-6,4.503896136678223e-17
Percnostola rufifrons,percnostola rufifrons,percnostola_rufifrons,2.9879157800677714,-0.6379720408554447,-2.9879157800677714,-0.4374246548336651,-0.6656150275416814,-0.6379720408554447,-0.14577136399899374,-0.00987570087238763,-0.06559264381430197,-0.04716506487972676,-0.0025624670704065783,-0.0011543291556583854,-8.958197821123838e-6,-5.355230622503053e-16
Akletos goeldii,akletos goeldii,akletos_goeldii,1.1568927676000371,0.8896261296481952,-1.1568927676000371,1.1184319974666126,0.38776080521738965,0.8896261296481952,0.3103905920204768,0.037040802101942105,0.1566222532521252,-0.03065139150637582,-0.020888114983369427,0.0021937893344503136,2.301277540099147e-5,8.657917551742211e-16
Akletos melanoceps,akletos melanoceps,akletos_melanoceps,2.6920067576578752,-0.4205160141562643,-2.6920067576578752,-0.47755570202354714,-0.15329496935206033,-0.4205160141562643,0.34466978160920536,0.004367430621558044,0.1307209564888258,0.0029365774808484194,0.002014549647533082,-0.0034018923544650945,7.4301936303267595e-6,-2.228231007545476e-16
Gymnocichla nudiceps,gymnocichla nudiceps,gymnocichla_nudiceps,3.071624288138316,-0.131571316717251,-3.071624288138316,-0.5603908787656295,-0.46306396463945076,-0.131571316717251,0.10160914821588322,0.00536418227547281,0.003996987557193213,-0.013885330226321978,-0.003319228084690216,0.0028158033876737342,2.5435348154730346e-5,-2.68960624639215e-16
Pyriglena leuconota,pyriglena leuconota,pyriglena_leuconota,1.800599001313607,-0.4421719960549691,-1.800599001313607,0.4031883382094151,-0.31886231040904006,-0.4421719960549691,-0.2727820277687667,-0.1144611190602034,-0.08107571374359267,0.014954229898706222,-0.024827860925779252,-0.002963513680698863,-1.1477880713742114e-5,-5.489929171285503e-16
Pyriglena leucoptera,pyriglena leucoptera,pyriglena_leucoptera,-0.3257776143696747,0.051495179327442665,0.3257776143696747,0.5584621689975539,0.3109256714812491,0.051495179327442665,0.19458804400157215,-0.04957648319035749,0.05537522280507065,0.04789635259666039,0.004708624411050226,0.006487696290384602,1.4075121975659336e-5,7.762502055665706e-17
Pyriglena atra,pyriglena atra,pyriglena_atra,1.60274687510113,-0.33563282581525083,-1.60274687510113,0.9794227460206262,0.18077762472143474,-0.33563282581525083,-0.04098100934326616,0.06912123379724334,-0.29880658990976156,0.037687775123377634,0.031028757548984678,-0.011665787447184038,-3.1082898547728703e-6,-3.116684819720907e-16
Myrmoborus leucophrys,myrmoborus leucophrys,myrmoborus_leucophrys,2.4252903950608595,-0.34930378716616495,-2.4252903950608595,-0.08176521587886453,-0.36585404933755317,-0.34930378716616495,-0.08847528427258819,-0.05416652568689269,0.02715536614269286,-0.019921961074188182,-0.026997126491712896,0.0014111472858682832,6.8678940143271085e-6,-3.5924572022874408e-16
Myrmoborus lugubris,myrmoborus lugubris,myrmoborus_lugubris,2.6769173268108206,-0.5423317933562202,-2.6769173268108206,0.041205547489757015,-0.21720210221875502,-0.5423317933562202,0.2161140952517405,-0.03587741657875671,0.026166241339352008,-0.020217223897540507,-0.012169947897459834,0.003283579251823309,-4.246250522600537e-7,-2.1643887871554098e-16
Myrmoborus lophotes,myrmoborus lophotes,myrmoborus_lophotes,1.2205036061291623,0.7788778009073303,-1.2205036061291623,0.9891468329247924,0.3200767324770614,0.7788778009073303,0.3099394907370833,0.02781920491415644,0.17026554040065386,-0.020134007546412293,-0.01771517680326985,0.002186224999204829,1.951048938543271e-6,7.172954115867188e-16
Myrmoborus melanurus,myrmoborus melanurus,myrmoborus_melanurus,2.0891834414586117,-0.2239885940280377,-2.0891834414586117,0.3896152301533267,0.2633969316357496,-0.2239885940280377,0.5295919148074344,-0.014365563070507618,0.15180587388791453,-0.016349477940217995,0.021073575278672766,6.733370936857491e-4,8.449552465112719e-5,1.9383229142849553e-16
Myrmoborus myotherinus,myrmoborus myotherinus,myrmoborus_myotherinus,2.4680046522949906,-0.3789423303282232,-2.4680046522949906,-0.1428386819272393,-0.2990560884652454,-0.3789423303282232,0.030611227010775018,-0.04746074792247024,0.05957943421383282,-0.012013049285274241,-0.02121558798545466,0.0011946095599891214,-1.4851890749589425e-6,-3.271398105926824e-16
Rhopornis ardesiacus,rhopornis ardesiacus,rhopornis_ardesiacus,-0.6819513261520421,-0.3996387317806598,0.6819513261520421,1.6341964854331235,1.3627294082372394,-0.3996387317806598,0.054353757821440876,-0.14172600783039663,-0.1411092328141925,1.3569886946974798e-4,-4.117931898498784e-4,-0.00976149277436655,-7.831054683358788e-5,9.46945563383279e-17
Myrmeciza longipes,myrmeciza longipes,myrmeciza_longipes,2.373219788649305,-0.5981571329534109,-2.373219788649305,0.08780184650629316,-0.3164140107317777,-0.5981571329534109,-0.2547820924626948,-0.08063929480080304,-0.10129016148257329,-0.008160620065773054,-0.03602949361574648,-1.958371728221603e-4,5.187308515956882e-6,-5.91333666195571e-16
Myrmelastes humaythae,myrmelastes humaythae,myrmelastes_humaythae,2.0804427223804667,0.15522893663322287,-2.0804427223804667,0.6326711441169433,0.13910920576798044,0.15522893663322287,0.35842949452159517,0.012644267767509328,0.10526518931123671,-0.04713937889948436,-0.015992672638391058,0.008117486344312629,2.1532869039488944e-5,4.489324050311479e-16
Myrmelastes leucostigma,myrmelastes leucostigma,myrmelastes_leucostigma,2.767556492523452,-0.5787637135484826,-2.767556492523452,-0.4376169498488833,-0.3790320708775634,-0.5787637135484826,0.05588658972495133,-0.016476253990660533,0.020362584095540263,-0.012500317508366287,-0.0016502500316493232,-0.003380649898729727,-4.9809033977345414e-6,-5.086444460872153e-16
